source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
_Smarr2_2_2_	Smarr2_2_2	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	_Smarr2_2_2_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	_Smarr2_2_2_.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003865_Smarr2_2_2_1	DG003865_Smarr2_2_2_1	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003865_Smarr2_2_2_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003865_Smarr2_2_2_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003866_Smarr2_2_2_2	DG003866_Smarr2_2_2_2	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003866_Smarr2_2_2_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003866_Smarr2_2_2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003867_Smarr2_2_2_3	DG003867_Smarr2_2_2_3	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003867_Smarr2_2_2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003867_Smarr2_2_2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003868_Smarr2_2_2_4	DG003868_Smarr2_2_2_4	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003868_Smarr2_2_2_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003868_Smarr2_2_2_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003875_Smarr2_2_2_6	DG003875_Smarr2_2_2_6	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003875_Smarr2_2_2_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003875_Smarr2_2_2_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003876_Smarr2_2_2_7	DG003876_Smarr2_2_2_7	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003876_Smarr2_2_2_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003876_Smarr2_2_2_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003877_Smarr2_2_2_8	DG003877_Smarr2_2_2_8	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003877_Smarr2_2_2_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003877_Smarr2_2_2_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003878_Smarr2_2_2_9	DG003878_Smarr2_2_2_9	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003878_Smarr2_2_2_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003878_Smarr2_2_2_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003879_Smarr2_2_2_10	DG003879_Smarr2_2_2_10	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003879_Smarr2_2_2_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003879_Smarr2_2_2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003880_Smarr_2_2_2_11	DG003880_Smarr_2_2_2_11	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003880_Smarr_2_2_2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003880_Smarr_2_2_2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003881_Smarr_2_2_2_12	DG003881_Smarr_2_2_2_12	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003881_Smarr_2_2_2_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003881_Smarr_2_2_2_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003886_Smarr_2_2_3_1	DG003886_Smarr_2_2_3_1	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003886_Smarr_2_2_3_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003886_Smarr_2_2_3_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003887_Smarr_2_2_3_2	DG003887_Smarr_2_2_3_2	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003887_Smarr_2_2_3_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003887_Smarr_2_2_3_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003888_Smarr_2_2_3_3	DG003888_Smarr_2_2_3_3	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003888_Smarr_2_2_3_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003888_Smarr_2_2_3_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003889_Smarr_2_2_3_4	DG003889_Smarr_2_2_3_4	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003889_Smarr_2_2_3_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003889_Smarr_2_2_3_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003890_Smarr_2_2_3_5	DG003890_Smarr_2_2_3_5	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003890_Smarr_2_2_3_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003890_Smarr_2_2_3_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003891_Smarr_2_2_3_6	DG003891_Smarr_2_2_3_6	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003891_Smarr_2_2_3_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003891_Smarr_2_2_3_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG003892_Smarr_2_2_3_7	DG003892_Smarr_2_2_3_7	metagenome	not available	not applicable	not available	LongitudnalIBD_Metaproteomics_MetagenomeDB	not available	not available	not available	not available	not available	not available	1	DG003892_Smarr_2_2_3_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG003892_Smarr_2_2_3_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
