source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
180104_NAH_trichoIMS101_diel_3.mzid_180104_NAH_trichoIMS101_diel_3	180104_NAH_trichoIMS101_diel_3.mzid_180104_NAH_trichoIMS101_diel_3	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_3.mzid_180104_NAH_trichoIMS101_diel_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_3.mzid_180104_NAH_trichoIMS101_diel_3.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_3	180104_NAH_trichoIMS101_diel_3	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_4.mzid_180104_NAH_trichoIMS101_diel_4	180104_NAH_trichoIMS101_diel_4.mzid_180104_NAH_trichoIMS101_diel_4	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_4.mzid_180104_NAH_trichoIMS101_diel_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_4.mzid_180104_NAH_trichoIMS101_diel_4.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_4	180104_NAH_trichoIMS101_diel_4	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_5.mzid_180104_NAH_trichoIMS101_diel_5	180104_NAH_trichoIMS101_diel_5.mzid_180104_NAH_trichoIMS101_diel_5	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_5.mzid_180104_NAH_trichoIMS101_diel_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_5.mzid_180104_NAH_trichoIMS101_diel_5.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_5	180104_NAH_trichoIMS101_diel_5	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_6_use.mzid_180104_NAH_trichoIMS101_diel_6_use	180104_NAH_trichoIMS101_diel_6_use.mzid_180104_NAH_trichoIMS101_diel_6_use	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_6_use.mzid_180104_NAH_trichoIMS101_diel_6_use	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_6_use.mzid_180104_NAH_trichoIMS101_diel_6_use.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_6_use	180104_NAH_trichoIMS101_diel_6_use	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_6_use	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_6_use.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_7_use.mzid_180104_NAH_trichoIMS101_diel_7_use	180104_NAH_trichoIMS101_diel_7_use.mzid_180104_NAH_trichoIMS101_diel_7_use	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_7_use.mzid_180104_NAH_trichoIMS101_diel_7_use	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_7_use.mzid_180104_NAH_trichoIMS101_diel_7_use.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_7_use	180104_NAH_trichoIMS101_diel_7_use	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_7_use	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_7_use.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_8.mzid_180104_NAH_trichoIMS101_diel_8	180104_NAH_trichoIMS101_diel_8.mzid_180104_NAH_trichoIMS101_diel_8	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_8.mzid_180104_NAH_trichoIMS101_diel_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_8.mzid_180104_NAH_trichoIMS101_diel_8.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_8	180104_NAH_trichoIMS101_diel_8	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_9.mzid_180104_NAH_trichoIMS101_diel_9	180104_NAH_trichoIMS101_diel_9.mzid_180104_NAH_trichoIMS101_diel_9	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_9.mzid_180104_NAH_trichoIMS101_diel_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_9.mzid_180104_NAH_trichoIMS101_diel_9.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
180104_NAH_trichoIMS101_diel_9	180104_NAH_trichoIMS101_diel_9	Trichodesmium erythraeum ims101	sea water	not applicable	not available	Trichodesmium_erythraeum_sp._IMS101_Diel_proteomes	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	180104_NAH_trichoIMS101_diel_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	not available	1	1	180104_NAH_trichoIMS101_diel_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
