source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
QE1_150213_OPL4021_TRAS_SLC12A3_T4	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_T4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_T4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_T2	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_T2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_T2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_L2	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_L2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_L2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_L5	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_L5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_L5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_T6	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_T6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_T6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_T5	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_T5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_T5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_L3	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_L3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_L3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_L4	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_L4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_L4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_L6	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_L6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_L6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_T1	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_T1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_T1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_T3	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_T3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_T3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
QE1_150213_OPL4021_TRAS_SLC12A3_L1	Homo sapiens	Bladder urothelial cell	not available	not available	not available	1	QE1_150213_OPL4021_TRAS_SLC12A3_L1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	QE1_150213_OPL4021_TRAS_SLC12A3_L1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Bladder urothelial cell
