source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
UPS1_12500amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_12500amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_12500amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_500amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_500amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_500amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_5000amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_5000amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_5000amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_2500amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_2500amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_2500amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_50amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_50amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_50amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_50000amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_50000amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_50000amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_5000amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_5000amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_5000amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_50000amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_50000amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_50000amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_50000amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_50000amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_50000amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_50amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_50amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_50amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_125amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_125amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_125amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_500amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_500amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_500amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_12500amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_12500amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_12500amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_25000amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_25000amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_25000amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_25000amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_25000amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_25000amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_25000amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_25000amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_25000amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_500amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_500amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_500amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_2500amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_2500amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_2500amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_250amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_250amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_250amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_5000amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_5000amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_5000amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_125amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_125amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_125amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_125amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_125amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_125amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_50amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_50amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_50amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_2500amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_2500amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_2500amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_250amol_R3	Saccharomyces cerevisiae	Cell culture	1	UPS1_250amol_R3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_250amol_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_250amol_R2	Saccharomyces cerevisiae	Cell culture	1	UPS1_250amol_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_250amol_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
UPS1_12500amol_R1	Saccharomyces cerevisiae	Cell culture	1	UPS1_12500amol_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	UPS1_12500amol_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
