source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_Rep1_Ecoli	Escherichia coli	not available	not available	1	not available	Ecoli_Rep1_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-22_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep2_Ecoli	Escherichia coli	not available	not available	2	not available	Ecoli_Rep2_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-18_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep3_Ecoli	Escherichia coli	not available	not available	3	not available	Ecoli_Rep3_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-21_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep4_Ecoli	Escherichia coli	not available	not available	4	not available	Ecoli_Rep4_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-10_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep5_Ecoli	Escherichia coli	not available	not available	5	not available	Ecoli_Rep5_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-33_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep6_Ecoli	Escherichia coli	not available	not available	6	not available	Ecoli_Rep6_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-17_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep7_Ecoli	Escherichia coli	not available	not available	7	not available	Ecoli_Rep7_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-20_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep8_Ecoli	Escherichia coli	not available	not available	8	not available	Ecoli_Rep8_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-32_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep9_Ecoli	Escherichia coli	not available	not available	9	not available	Ecoli_Rep9_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-30_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep10_Ecoli	Escherichia coli	not available	not available	10	not available	Ecoli_Rep10_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-03_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
Ecoli_Rep11_Ecoli	Escherichia coli	not available	not available	11	not available	Ecoli_Rep11_Ecoli	proteomic profiling by mass spectrometry	1	Q_D210324_MDDA_P736_SExp01-14_R01.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	5 ppm	20 ppm	NT=carbamidomethylation of cysteine;NT=oxidation of methionine;NT=acetylation (protein N-terminus)
