source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[cell line]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism]
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	1	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	2	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	3	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	4	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	5	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	6	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	7	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
drosophila_melanogaster_not_available_b1	Drosophila melanogaster	whole body	not applicable	normal	not available	not available	not available	not available	not available	whole organism	1	drosophila_melanogaster_not_available_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (Spider fractionator)	7 ppm	20 ppm	8	1	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_DrosophilaiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	NT=Drosophila melanogaster;AC=NCBITaxon:7227
