source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Amel_DTs_Cont_2	Apis mellifera	not available	1	Amel_DTs_Cont_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Cont_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Pro_3	Apis mellifera	not available	1	Amel_DTs_Pro_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Pro_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Cont_OB_2	Apis mellifera	not available	1	Amel_DTs_Cont_OB_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Cont_OB_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Pro_OB_2	Apis mellifera	not available	1	Amel_DTs_Pro_OB_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Pro_OB_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Pro_2	Apis mellifera	not available	1	Amel_DTs_Pro_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Pro_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Pro_1	Apis mellifera	not available	1	Amel_DTs_Pro_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Pro_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Cont_1	Apis mellifera	not available	1	Amel_DTs_Cont_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Cont_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Cont_OB_1	Apis mellifera	not available	1	Amel_DTs_Cont_OB_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Cont_OB_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Cont_OB_3	Apis mellifera	not available	1	Amel_DTs_Cont_OB_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Cont_OB_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Cont_3	Apis mellifera	not available	1	Amel_DTs_Cont_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Cont_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Pro_OB_3	Apis mellifera	not available	1	Amel_DTs_Pro_OB_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Pro_OB_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Amel_DTs_Pro_OB_1	Apis mellifera	not available	1	Amel_DTs_Pro_OB_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Amel_DTs_Pro_OB_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
