source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
sh_4601_AG_091316_4plex_75mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_75mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_75mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_2M	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_2M	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_2M.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_0mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_0mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_0mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_150mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_150mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_150mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_200mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_200mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_200mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_250mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_250mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_250mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_100mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_100mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_100mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_500mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_500mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_500mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_50mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_50mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_50mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_25mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_25mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_25mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
sh_4601_AG_091316_4plex_300mM	Mus musculus	Macrophage cell line	not available	not available	1	sh_4601_AG_091316_4plex_300mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	sh_4601_AG_091316_4plex_300mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Macrophage cell line
