source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2016-03-08_Fusion_5522	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5522	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5522.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5531	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5531	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5531.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5513	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5513	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5513.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5515	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5515	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5515.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5511	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5511	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5511.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5520	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5520	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5520.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5529	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5529	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5529.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5502	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5502	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5502.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5506	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5506	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5506.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5504	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5504	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5504.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5524	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5524	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5524.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
2016-03-08_Fusion_5533	Staphylococcus aureus	Not available	1	2016-03-08_Fusion_5533	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	2016-03-08_Fusion_5533.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
