source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
10_90min_pur_wdh	10_90min_pur_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	10_90min_pur_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	10_90min_pur_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
11_1zu3_90min	11_1zu3_90min	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	11_1zu3_90min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	11_1zu3_90min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
12_90min_pur_wdh	12_90min_pur_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	12_90min_pur_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	12_90min_pur_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
14_1zu3_90min	14_1zu3_90min	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	14_1zu3_90min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	14_1zu3_90min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
161_103_pur_wdh	161_103_pur_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	161_103_pur_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	161_103_pur_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
161_104_1zu3_wdh	161_104_1zu3_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	161_104_1zu3_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	161_104_1zu3_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
161_105_1zu3_wdh	161_105_1zu3_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	161_105_1zu3_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	161_105_1zu3_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
161_106_1zu3_wdh	161_106_1zu3_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	161_106_1zu3_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	161_106_1zu3_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
161_108_pur_wdh	161_108_pur_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	161_108_pur_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	161_108_pur_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
161_109_1zu3_wdh	161_109_1zu3_wdh	Homo sapiens	not available	not applicable	not available	Microbiome_biomarkers_for_Improved_Screening_of_Anal_Cance	not available	not available	not available	not available	not available	not available	1	161_109_1zu3_wdh	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	161_109_1zu3_wdh.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
