source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Suping_Exp1_TomatoRoot_10	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_6	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_2	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_9	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_21	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_19	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_17	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_4	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_3	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_20	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_7	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_8	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_11	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_12	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
Suping_Exp1_TomatoRoot_5	Solanum lycopersicum	Root	1	Suping_Exp1_TomatoRoot_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Suping_Exp1_TomatoRoot_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
