source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_20pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_20pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_20pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_23pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_23pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_23pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_50pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_50pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_50pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_90pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_90pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_90pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_32pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_32pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_32pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_27pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_27pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_27pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_21pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_21pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_21pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_29pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_29pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_29pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_26pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_26pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_26pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_28pc_20230711_OT	Mus musculus	Lens	not available	not available	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_28pc_20230711_OT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	CVEK-1210_MouseLens_TMT16_2DRPRP_50ug_PSRtrapPSRcol_140m_28pc_20230711_OT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Lens
