source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20181112_QX8_PhGe_SA_EasyLC12-34_B_c4_210_TP3hrs_Niclosamide_rep2	20181112_QX8_PhGe_SA_EasyLC12-34_B_c4_210_TP3hrs_Niclosamide_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-34_B_c4_210_TP3hrs_Niclosamide_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-34_B_c4_210_TP3hrs_Niclosamide_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-35_B_c5_196_TP30min_Chlorpromazine_rep2	20181112_QX8_PhGe_SA_EasyLC12-35_B_c5_196_TP30min_Chlorpromazine_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-35_B_c5_196_TP30min_Chlorpromazine_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-35_B_c5_196_TP30min_Chlorpromazine_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-36_B_c6_202_TP1hrs_Niclosamide_rep2	20181112_QX8_PhGe_SA_EasyLC12-36_B_c6_202_TP1hrs_Niclosamide_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-36_B_c6_202_TP1hrs_Niclosamide_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-36_B_c6_202_TP1hrs_Niclosamide_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-37_B_c7_182_TP15min_control_rep2	20181112_QX8_PhGe_SA_EasyLC12-37_B_c7_182_TP15min_control_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-37_B_c7_182_TP15min_control_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-37_B_c7_182_TP15min_control_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-38_B_c8_183_TP15min_Metformin_rep1	20181112_QX8_PhGe_SA_EasyLC12-38_B_c8_183_TP15min_Metformin_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-38_B_c8_183_TP15min_Metformin_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-38_B_c8_183_TP15min_Metformin_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-39_B_c9_191_TP30min_Metformin_rep1	20181112_QX8_PhGe_SA_EasyLC12-39_B_c9_191_TP30min_Metformin_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-39_B_c9_191_TP30min_Metformin_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-39_B_c9_191_TP30min_Metformin_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-41_B_d1_189_TP30min_control_rep1	20181112_QX8_PhGe_SA_EasyLC12-41_B_d1_189_TP30min_control_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-41_B_d1_189_TP30min_control_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-41_B_d1_189_TP30min_control_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-42_B_d10_181_TP15min_control_rep1	20181112_QX8_PhGe_SA_EasyLC12-42_B_d10_181_TP15min_control_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-42_B_d10_181_TP15min_control_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-42_B_d10_181_TP15min_control_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-43_B_d11_188_TP15min_Chlorpromazine_rep2	20181112_QX8_PhGe_SA_EasyLC12-43_B_d11_188_TP15min_Chlorpromazine_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-43_B_d11_188_TP15min_Chlorpromazine_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-43_B_d11_188_TP15min_Chlorpromazine_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-44_B_d12_180_TP0min_Chlorpromazine_rep2	20181112_QX8_PhGe_SA_EasyLC12-44_B_d12_180_TP0min_Chlorpromazine_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-44_B_d12_180_TP0min_Chlorpromazine_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-44_B_d12_180_TP0min_Chlorpromazine_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-45_B_d2_179_TP0min_Chlorpromazine_rep1	20181112_QX8_PhGe_SA_EasyLC12-45_B_d2_179_TP0min_Chlorpromazine_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-45_B_d2_179_TP0min_Chlorpromazine_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-45_B_d2_179_TP0min_Chlorpromazine_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-46_B_d3_184_TP15min_Metformin_rep2	20181112_QX8_PhGe_SA_EasyLC12-46_B_d3_184_TP15min_Metformin_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-46_B_d3_184_TP15min_Metformin_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-46_B_d3_184_TP15min_Metformin_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-47_B_d4_201_TP1hrs_Niclosamide_rep1	20181112_QX8_PhGe_SA_EasyLC12-47_B_d4_201_TP1hrs_Niclosamide_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-47_B_d4_201_TP1hrs_Niclosamide_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-47_B_d4_201_TP1hrs_Niclosamide_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-48_B_d5_187_TP15min_Chlorpromazine_rep1	20181112_QX8_PhGe_SA_EasyLC12-48_B_d5_187_TP15min_Chlorpromazine_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-48_B_d5_187_TP15min_Chlorpromazine_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-48_B_d5_187_TP15min_Chlorpromazine_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-49_B_d6_192_TP30min_Metformin_rep2	20181112_QX8_PhGe_SA_EasyLC12-49_B_d6_192_TP30min_Metformin_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-49_B_d6_192_TP30min_Metformin_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-49_B_d6_192_TP30min_Metformin_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a11_115_TP0min_Chlorpromazine_rep1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a11_115_TP0min_Chlorpromazine_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a11_115_TP0min_Chlorpromazine_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a11_115_TP0min_Chlorpromazine_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a12_159_TP96hrs_Metformin_rep1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a12_159_TP96hrs_Metformin_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a12_159_TP96hrs_Metformin_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a12_159_TP96hrs_Metformin_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a2_154_TP48hrs_Niclosamide_rep2_181116122004	20181112_QX8_PhGe_SA_EasyLC12-4_A_a2_154_TP48hrs_Niclosamide_rep2_181116122004	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a2_154_TP48hrs_Niclosamide_rep2_181116122004	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a2_154_TP48hrs_Niclosamide_rep2_181116122004.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a3_142_TP3hrs_control_rep2	20181112_QX8_PhGe_SA_EasyLC12-4_A_a3_142_TP3hrs_control_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a3_142_TP3hrs_control_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a3_142_TP3hrs_control_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a4_145_TP3hrs_Niclosamide_rep1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a4_145_TP3hrs_Niclosamide_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a4_145_TP3hrs_Niclosamide_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a4_145_TP3hrs_Niclosamide_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a5_143_TP3hrs_Metformin_rep1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a5_143_TP3hrs_Metformin_rep1	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a5_143_TP3hrs_Metformin_rep1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a5_143_TP3hrs_Metformin_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
20181112_QX8_PhGe_SA_EasyLC12-4_A_a6_144_TP3hrs_Metformin_rep2	20181112_QX8_PhGe_SA_EasyLC12-4_A_a6_144_TP3hrs_Metformin_rep2	Metagenome	Cell line cell	not applicable	not available	Consistency_across_multi-omics_layers_in_a_drug-perturbed_gut_microbial_community	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Cell line cell	not available	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a6_144_TP3hrs_Metformin_rep2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20181112_QX8_PhGe_SA_EasyLC12-4_A_a6_144_TP3hrs_Metformin_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cell line cell
