source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_30	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_30_2	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_30_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_30_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_3	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_2_2	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_2_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_0_2	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_0_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_0_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_3_2	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_3_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_3_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_2	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_20	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_10_2	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_10_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_10_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
Rowlf_20200210_CV_EC_Rainer_RiboAssembly_5	Escherichia coli	not available	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	Rowlf_20200210_CV_EC_Rainer_RiboAssembly_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
