source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
01-126-atestingsampleforexperimentreferenceandcontrol	01-126-atestingsampleforexperimentreferenceandcontrol	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	01-126-atestingsampleforexperimentreferenceandcontrol	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	01-126-atestingsampleforexperimentreferenceandcontrol.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
02-127N-15d-rep1	02-127N-15d-rep1	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	02-127N-15d-rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	02-127N-15d-rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
03-127C-15d-rep2	03-127C-15d-rep2	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	03-127C-15d-rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	03-127C-15d-rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
04-128N-15d-rep3	04-128N-15d-rep3	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	04-128N-15d-rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	04-128N-15d-rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
05-128C-45d-rep1	05-128C-45d-rep1	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	05-128C-45d-rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	05-128C-45d-rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
06-129N-45d-rep2	06-129N-45d-rep2	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	06-129N-45d-rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	06-129N-45d-rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
07-129C-45d-rep3	07-129C-45d-rep3	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	07-129C-45d-rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	07-129C-45d-rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
08-130N-75d-rep1	08-130N-75d-rep1	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	08-130N-75d-rep1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	08-130N-75d-rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
09-130C-75d-rep2	09-130C-75d-rep2	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	09-130C-75d-rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	09-130C-75d-rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
10-131-75d-rep3	10-131-75d-rep3	Morchella importuna	not available	not applicable	not available	ENB_protein_-_Multi-omic_analyses_of_exogenous_nutrient_bag_decomposition_by_the_black_morel_Morchella_importuna_reveal_sustained_carbon_acquisition_and_transferring	not available	not available	not available	not available	not available	not available	1	10-131-75d-rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	10-131-75d-rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
