source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2178_Porter_230309_Ts025_1-90_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_1-90_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_1-90_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2164_Porter_221118_Ts024_C-180_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2164_Porter_221118_Ts024_C-180_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2164_Porter_221118_Ts024_C-180_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_4-90_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_4-90_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_4-90_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2164_Porter_221118_Ts024_D-90_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2164_Porter_221118_Ts024_D-90_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2164_Porter_221118_Ts024_D-90_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_4-180_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_4-180_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_4-180_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2164_Porter_221118_Ts024_B-90_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2164_Porter_221118_Ts024_B-90_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2164_Porter_221118_Ts024_B-90_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2164_Porter_221118_Ts024_C-180_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2164_Porter_221118_Ts024_C-180_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2164_Porter_221118_Ts024_C-180_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_3-90_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_3-90_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_3-90_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_2-90_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_2-90_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_2-90_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_3-90_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_3-90_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_3-90_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2164_Porter_221118_Ts024_D-180_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2164_Porter_221118_Ts024_D-180_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2164_Porter_221118_Ts024_D-180_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_4-180_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_4-180_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_4-180_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2164_Porter_221118_Ts024_C-90_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2164_Porter_221118_Ts024_C-90_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2164_Porter_221118_Ts024_C-90_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_3-180_01	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_3-180_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_3-180_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
2178_Porter_230309_Ts025_3-180_02	Homo sapiens	Syncytiotrophoblast cell	not available	not available	not available	1	2178_Porter_230309_Ts025_3-180_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2178_Porter_230309_Ts025_3-180_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Syncytiotrophoblast cell
