source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[enrichment process]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[collision energy]	comment[fractionation method]	comment[reduction reagent]	comment[alkylation reagent]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
CM_Kac_2-1	strawberry leafy fruit phytoplasma	Leaf	not applicable	not available	antibody enrichment	1	CM_Kac_2-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	0.02 Da	0.02 Da	12% NCE	sds page	dithiothreitol (dtt)	iodoacetamide (iaa)	1	1	CM_Kac_2-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002758/CM_Kac_2-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
CM_Kac_3-1	strawberry leafy fruit phytoplasma	Leaf	not applicable	not available	antibody enrichment	1	CM_Kac_3-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	0.02 Da	0.02 Da	12% NCE	sds page	dithiothreitol (dtt)	iodoacetamide (iaa)	1	1	CM_Kac_3-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002758/CM_Kac_3-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
CM_Kac_3-2	strawberry leafy fruit phytoplasma	Leaf	not applicable	not available	antibody enrichment	2	CM_Kac_3-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	0.02 Da	0.02 Da	12% NCE	sds page	dithiothreitol (dtt)	iodoacetamide (iaa)	1	1	CM_Kac_3-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002758/CM_Kac_3-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
CM_Kac_2-2	strawberry leafy fruit phytoplasma	Leaf	not applicable	not available	antibody enrichment	2	CM_Kac_2-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	0.02 Da	0.02 Da	12% NCE	sds page	dithiothreitol (dtt)	iodoacetamide (iaa)	1	1	CM_Kac_2-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002758/CM_Kac_2-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
CM_Kac_1-1	strawberry leafy fruit phytoplasma	Leaf	not applicable	not available	antibody enrichment	1	CM_Kac_1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	0.02 Da	0.02 Da	12% NCE	sds page	dithiothreitol (dtt)	iodoacetamide (iaa)	1	1	CM_Kac_1-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002758/CM_Kac_1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
CM_Kac_1-2	strawberry leafy fruit phytoplasma	Leaf	not applicable	not available	antibody enrichment	2	CM_Kac_1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	0.02 Da	0.02 Da	12% NCE	sds page	dithiothreitol (dtt)	iodoacetamide (iaa)	1	1	CM_Kac_1-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/10/PXD002758/CM_Kac_1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
