source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
sh_5525_HYK_072419_190626_1_CRU1479_D_300mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072419_190626_1_CRU1479_D_300mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072419_190626_1_CRU1479_D_300mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072919_190626_4_CRU1480_aSA_750mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072919_190626_4_CRU1480_aSA_750mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072919_190626_4_CRU1480_aSA_750mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072919_190626_4_CRU1480_aSA_1M	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072919_190626_4_CRU1480_aSA_1M	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072919_190626_4_CRU1480_aSA_1M.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5282_HYK_101018_Mac_D_1M	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5282_HYK_101018_Mac_D_1M	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5282_HYK_101018_Mac_D_1M.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072519_190626_2_CRU1479_aSA_500mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072519_190626_2_CRU1479_aSA_500mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072519_190626_2_CRU1479_aSA_500mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072419_190626_1_CRU1479_D_750mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072419_190626_1_CRU1479_D_750mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072419_190626_1_CRU1479_D_750mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072619_190626_3_CRU1480_D_200mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072619_190626_3_CRU1480_D_200mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072619_190626_3_CRU1480_D_200mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072919_190626_4_CRU1480_aSA_50mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072919_190626_4_CRU1480_aSA_50mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072919_190626_4_CRU1480_aSA_50mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5525_HYK_072419_190626_1_CRU1479_D_25mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5525_HYK_072419_190626_1_CRU1479_D_25mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5525_HYK_072419_190626_1_CRU1479_D_25mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
sh_5282_HYK_101018_Mac_D_500mM	Homo sapiens	Alveolar macrophage	not available	not available	not available	1	sh_5282_HYK_101018_Mac_D_500mM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	sh_5282_HYK_101018_Mac_D_500mM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Alveolar macrophage
