source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20130527_DANAC_CO_metaDB.xml	20130527_DANAC_CO_metaDB.xml	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_CO_metaDB.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_CO_metaDB.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_CO_uniprotDB.xml	20130527_DANAC_CO_uniprotDB.xml	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_CO_uniprotDB.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_CO_uniprotDB.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_COb	20130527_DANAC_COb	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_COb	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_COb.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_R01	20130527_DANAC_R01	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_R01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_R01_metaDB.xml	20130527_DANAC_R01_metaDB.xml	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_R01_metaDB.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_R01_metaDB.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_R01_uniprotDB.xml	20130527_DANAC_R01_uniprotDB.xml	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_R01_uniprotDB.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_R01_uniprotDB.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_R04	20130527_DANAC_R04	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_R04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_R04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_R04_metaDB.xml	20130527_DANAC_R04_metaDB.xml	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_R04_metaDB.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_R04_metaDB.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_R04_uniprotDB.xml	20130527_DANAC_R04_uniprotDB.xml	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_R04_uniprotDB.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_R04_uniprotDB.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20130527_DANAC_RU	20130527_DANAC_RU	Anaerobic digester metagenome	not available	not applicable	not available	Shotgun_metaproteomic_profiling_of_biomimetic_anaerobic_digestion_processes_treating_sewage_sludge	not available	not available	not available	not available	not available	not available	1	20130527_DANAC_RU	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20130527_DANAC_RU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
