source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
877-2	Takifugu fasciatus	Liver	1	877-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-3	Takifugu fasciatus	Liver	1	877-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-1	Takifugu fasciatus	Liver	1	877-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-9	Takifugu fasciatus	Liver	1	877-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-6	Takifugu fasciatus	Liver	1	877-6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-7	Takifugu fasciatus	Liver	1	877-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-10	Takifugu fasciatus	Liver	1	877-10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-4	Takifugu fasciatus	Liver	1	877-4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-8	Takifugu fasciatus	Liver	1	877-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
877-5	Takifugu fasciatus	Liver	1	877-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	877-5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
