source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
NewWF_BGP_3_B	NewWF_BGP_3_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_BGP_3_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_BGP_3_B.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_BGP_3_C	NewWF_BGP_3_C	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_BGP_3_C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_BGP_3_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_BGP_3_C_F040489.dat	NewWF_BGP_3_C_F040489.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_BGP_3_C_F040489.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_BGP_3_C_F040489.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Compost_A	NewWF_Compost_A	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Compost_A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Compost_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Compost_A_F040546.dat	NewWF_Compost_A_F040546.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Compost_A_F040546.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Compost_A_F040546.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Compost_B	NewWF_Compost_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Compost_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Compost_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Compost_C	NewWF_Compost_C	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Compost_C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Compost_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_1_A	NewWF_Hgut_1_A	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_1_A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_1_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_1_B	NewWF_Hgut_1_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_1_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_1_B.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_1_B_F040522.dat	NewWF_Hgut_1_B_F040522.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_1_B_F040522.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_1_B_F040522.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_1_C	NewWF_Hgut_1_C	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_1_C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_1_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_1_C_F040524.dat	NewWF_Hgut_1_C_F040524.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_1_C_F040524.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_1_C_F040524.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_2_A	NewWF_Hgut_2_A	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_2_A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_2_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_2_A_F040526.dat	NewWF_Hgut_2_A_F040526.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_2_A_F040526.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_2_A_F040526.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_2_B	NewWF_Hgut_2_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_2_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_2_B.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_3_A	NewWF_Hgut_3_A	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_3_A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_3_A.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_3_B	NewWF_Hgut_3_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_3_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_3_B.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_3_B_F040534.dat	NewWF_Hgut_3_B_F040534.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_3_B_F040534.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_3_B_F040534.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Hgut_3_C_F040536.dat	NewWF_Hgut_3_C_F040536.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Hgut_3_C_F040536.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Hgut_3_C_F040536.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Soil_B	NewWF_Soil_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Soil_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Soil_B.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_Soil_C_F040544.dat	NewWF_Soil_C_F040544.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_Soil_C_F040544.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_Soil_C_F040544.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_WWTP_A	NewWF_WWTP_A	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_WWTP_A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_WWTP_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_WWTP_B	NewWF_WWTP_B	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_WWTP_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_WWTP_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
NewWF_WWTP_B_F040553.dat	NewWF_WWTP_B_F040553.dat	Methanosarcinales	not available	not applicable	not available	A_robust_and_universal_metaproteomics_workflow_for_research_studies_and_routine_diagnostics_within_24_hours	not available	not available	not available	not available	not available	not available	1	NewWF_WWTP_B_F040553.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	NewWF_WWTP_B_F040553.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
