source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	not available	not available	1	not available	Assay1	proteomic profiling by mass spectrometry	1	d07_Pab1HX_180s_2p36MU_0_20201111_161216.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	not available	not available	1	not available	Assay2	proteomic profiling by mass spectrometry	1	20210224_d09_HeatPSPab1HX_100s_800nM_2p67MU_0_20210224_162028.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Escherichia coli	not available	not available	1	not available	Assay3	proteomic profiling by mass spectrometry	1	20210226_d06_heatPSPab1HX_200s_667nM_2p67MU_0_20210226_135225.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	not available	not available	1	not available	Assay4	proteomic profiling by mass spectrometry	1	t11_Pab1HX_1500s_2p36MU_0_20201110_205059.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	not available	not available	1	not available	Assay5	proteomic profiling by mass spectrometry	1	20210225_d03_HeatPSPab1HX_6000s_sampleFrozenTwice_800nM_2p67MU.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	not available	not available	1	not available	Assay6	proteomic profiling by mass spectrometry	1	20210225_d05_pHPSPab1HX_30s_800nM_2p67MU_0_20210225_120857.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	not available	not available	1	not available	Assay7	proteomic profiling by mass spectrometry	1	d13_Pab1HX_60s_2p36MU_0_20201111_212710.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	not available	not available	1	not available	Assay8	proteomic profiling by mass spectrometry	1	d08_Pab1HX_2700s_2p36MU_0_20201111_165701.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	not available	not available	1	not available	Assay9	proteomic profiling by mass spectrometry	1	t09_Pab1HX_400s_2p36MU_0_20201110_191958.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	not available	not available	1	not available	Assay10	proteomic profiling by mass spectrometry	1	121120_d07_1uMPab1pHtPelletHX_6150s_2p33MU_pD6_0_20201211_143951.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=unspecific cleavage;AC=MS:1001956	label free sample	1	NT=data-dependent acquisition;AC=MS:1003221	10.0 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
