source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB1_s4_1c19p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB1_s4_1c19p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB1_s4_1c19p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB2_s5_0c97p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB2_s5_0c97p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB2_s5_0c97p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB3_s6_0c75p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB3_s6_0c75p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_AmB3_s6_0c75p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV1_s7_1c06p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV1_s7_1c06p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV1_s7_1c06p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV2_s8_1c23p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV2_s8_1c23p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV2_s8_1c23p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV3_s9_1c19p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV3_s9_1c19p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_TaV3_s9_1c19p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl1_s1_1c92p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl1_s1_1c92p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl1_s1_1c92p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl2_s2_1c31p	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl2_s2_1c31p	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl2_s2_1c31p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl3_s3_1c53p_2	Candidozyma auris	cell culture	not available	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl3_s3_1c53p_2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220722_E3_RSLC1_Mazumdar_Kuchler_MPL_MUW_ctrl3_s3_1c53p_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
