source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
220912_21_Orbi3_KN_SER_G30_T55_Hart_UP2	Homo sapiens	Urine	not available	not available	not available	1	220912_21_Orbi3_KN_SER_G30_T55_Hart_UP2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_21_Orbi3_KN_SER_G30_T55_Hart_UP2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_05_Orbi3_KN_SER_G30_T55_Hart_EV3P	Homo sapiens	Urine	not available	not available	not available	1	220912_05_Orbi3_KN_SER_G30_T55_Hart_EV3P	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_05_Orbi3_KN_SER_G30_T55_Hart_EV3P.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_13_Orbi3_KN_SER_G30_T55_Hart_EV2WOI	Homo sapiens	Urine	not available	not available	not available	1	220912_13_Orbi3_KN_SER_G30_T55_Hart_EV2WOI	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_13_Orbi3_KN_SER_G30_T55_Hart_EV2WOI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_19_Orbi3_KN_SER_G30_T55_Hart_EV3O	Homo sapiens	Urine	not available	not available	not available	1	220912_19_Orbi3_KN_SER_G30_T55_Hart_EV3O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_19_Orbi3_KN_SER_G30_T55_Hart_EV3O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_23_Orbi3_KN_SER_G30_T55_Hart_UP3	Homo sapiens	Urine	not available	not available	not available	1	220912_23_Orbi3_KN_SER_G30_T55_Hart_UP3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_23_Orbi3_KN_SER_G30_T55_Hart_UP3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_03_Orbi3_KN_SER_G30_T55_Hart_EV2P	Homo sapiens	Urine	not available	not available	not available	1	220912_03_Orbi3_KN_SER_G30_T55_Hart_EV2P	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_03_Orbi3_KN_SER_G30_T55_Hart_EV2P.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_09_Orbi3_KN_SER_G30_T55_Hart_EV1WOI	Homo sapiens	Urine	not available	not available	not available	1	220912_09_Orbi3_KN_SER_G30_T55_Hart_EV1WOI	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_09_Orbi3_KN_SER_G30_T55_Hart_EV1WOI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_25_Orbi3_KN_SER_G30_T55_Hart_UP1	Homo sapiens	Urine	not available	not available	not available	1	220912_25_Orbi3_KN_SER_G30_T55_Hart_UP1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_25_Orbi3_KN_SER_G30_T55_Hart_UP1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_15_Orbi3_KN_SER_G30_T55_Hart_EV1O	Homo sapiens	Urine	not available	not available	not available	1	220912_15_Orbi3_KN_SER_G30_T55_Hart_EV1O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_15_Orbi3_KN_SER_G30_T55_Hart_EV1O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
220912_07_Orbi3_KN_SER_G30_T55_Hart_EV2O	Homo sapiens	Urine	not available	not available	not available	1	220912_07_Orbi3_KN_SER_G30_T55_Hart_EV2O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	220912_07_Orbi3_KN_SER_G30_T55_Hart_EV2O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Urine
