source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_1	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_HE1_Nlpl.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_2	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_E1_dC11.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_3	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	150225_MR_AH_I1_E2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_4	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_Low_salt_ME.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_5	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_E1_Nlpl.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_6	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_HE1_dC11_HSE.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_7	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	150225_MR_AH_Input_ME_150226095005.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_8	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_HE1_Ctrl.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_9	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	150326_MR_MW_Tris_E1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_10	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	140814_ZB_Manu_E1_Ctrl.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_11	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	150326_MR_MW_ME.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_12	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	150225_MR_AH_Tris_150226045440.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
Ecoli_13	Escherichia coli	cell membrane	Escherichia coli	1	not available	LC-MS/MS	proteomic profiling by mass spectrometry	1	150326_MR_MW_NlE1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	20 ppm	0.5 Da	Acetyl (N-term), Carbamidomethyl (C), Oxidation (M)
