source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[cell type]	characteristics[biological replicate]	material type	characteristics[developmental stage]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[file uri]	comment[data file]
IPX0002831025-1	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/Exp1229_DingC_STD293T_300ng_150min_30cm_20191229_F1_R1_Slot1-59_1_984.d	Exp1229_DingC_STD293T_300ng_150min_30cm_20191229_F1_R1_Slot1-59_1_984.d
IPX0002831025-2	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/EXP1010_DingC_TimsPro_STD293_WithoutTrap_150min_30cm_300ng_20191010_F1_R1_Slot1-36_1_1383.d	EXP1010_DingC_TimsPro_STD293_WithoutTrap_150min_30cm_300ng_20191010_F1_R1_Slot1-36_1_1383.d
IPX0002831025-3	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/EXP0917_DingC_TimsPro_STD293_WithoutTrap_150min_25cm_300ng_20190917_F1_R1_Slot1-16_1_1104.d	EXP0917_DingC_TimsPro_STD293_WithoutTrap_150min_25cm_300ng_20190917_F1_R1_Slot1-16_1_1104.d
IPX0002831025-4	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/EXP0923_DingC_TimsPro_STD293_WithoutTrap_150min_25cm_300ng_20190923_F1_R1_Slot1-49_1_1178.d	EXP0923_DingC_TimsPro_STD293_WithoutTrap_150min_25cm_300ng_20190923_F1_R1_Slot1-49_1_1178.d
IPX0002831025-5	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/EXP1002_DingC_TimsPro_STD293_WithoutTrap_150min_25cm_300ng_20191002_F1_R1_Slot1-09_1_1294.d	EXP1002_DingC_TimsPro_STD293_WithoutTrap_150min_25cm_300ng_20191002_F1_R1_Slot1-09_1_1294.d
IPX0002831025-6	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/Exp0901_DingC_STD_293_300ng_20190901_F1_R1.d_Slot2-47_1_925.d	Exp0901_DingC_STD_293_300ng_20190901_F1_R1.d_Slot2-47_1_925.d
IPX0002831025-7	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/Exp20200101_DingC_STD293T_300ng_150min_30cm_20200101_F1_R1_Slot1-75_1_1016.d	Exp20200101_DingC_STD293T_300ng_150min_30cm_20200101_F1_R1_Slot1-75_1_1016.d
IPX0002831025-8	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/Exp1219_DingC_STD_300ng_150min_30cm_new-column_20191219_F1_R1_Slot2-85_1_833.d	Exp1219_DingC_STD_300ng_150min_30cm_new-column_20191219_F1_R1_Slot2-85_1_833.d
IPX0002831025-9	homo sapiens	not applicable	not available	not available	not available	not available	1		not available	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=timsTOF Pro;AC=MS:1003005	15 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	/lustrefs/msnet/IPX0002831025/EXP0915_DingC_TimsPro_STD293_WithoutTrap_1_150min_25cm_300ng_20190915_1_F1_R1_Slot2-95_1_1061.d	EXP0915_DingC_TimsPro_STD293_WithoutTrap_1_150min_25cm_300ng_20190915_1_F1_R1_Slot2-95_1_1061.d
