source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_Lysate_1	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120814_WIB_Vb-2h_SCX_Frac_6-8_CID_Ch1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120908_WIB_Vb-24h_SCX_Frac-09.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_3	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120822_WIB_Vb-6h_SCX_Frac-07.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	3	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_4	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120814_WIB_VB-2h_SCX_frac_2-5_CID_Ch1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	4	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_5	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120822_WIB_Vb-6h_SCX_Frac-04.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	5	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_6	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120814_WIB_Vb-2h_SCX_Frac_6-8_CID_Ch2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	6	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_7	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120822_WIB_Vb-6h_SCX_Frac-06.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	7	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_8	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120822_WIB_Vb-6h_SCX_Frac-08.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	8	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_9	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120814_WIB_Vb-2h_SCX_Frac-10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	9	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_10	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120814_WIB_Vb-2h_SCX_Frac-02.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	10	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_11	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120908_WIB_Vb-24h_SCX_Frac-11.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	11	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_12	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120908_WIB_Vb-24h_SCX_Frac-06.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	12	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_13	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120822_WIB_Vb-6h_SCX_Frac_6-8_CID_Ch2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	13	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_14	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20120814_WIB_Vb-2h_SCX_Frac-06.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	14	NT=collision-induced dissociation;AC=MS:1000133	5 ppm	0.6 Da	not available	NT=ms-proteomics;VV=v1.1.0
