source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
112320_1104_R307t309_MK_WT_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_1104_R307t309_MK_WT_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_1104_R307t309_MK_WT_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_0706_R270t271_MK_JAK2_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_0706_R270t271_MK_JAK2_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_0706_R270t271_MK_JAK2_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_1104_R298t300_MK_JAK2_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_1104_R298t300_MK_JAK2_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_1104_R298t300_MK_JAK2_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_1104_R301t303_MK_JAK2_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_1104_R301t303_MK_JAK2_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_1104_R301t303_MK_JAK2_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
0303_0214_MK_JAK2_2X_R154t156_Enr_3p0_27_32v_120min	Mesocricetus auratus	Bone marrow	1	0303_0214_MK_JAK2_2X_R154t156_Enr_3p0_27_32v_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	0303_0214_MK_JAK2_2X_R154t156_Enr_3p0_27_32v_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
0221_0214_MK_WT_2X_R163t165_Enr_3p0_27_32v_120min	Mesocricetus auratus	Bone marrow	1	0221_0214_MK_WT_2X_R163t165_Enr_3p0_27_32v_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	0221_0214_MK_WT_2X_R163t165_Enr_3p0_27_32v_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_0706_R275t277_MK_WT_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_0706_R275t277_MK_WT_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_0706_R275t277_MK_WT_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_1104_R313t315_MK_WT_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_1104_R313t315_MK_WT_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_1104_R313t315_MK_WT_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
0303_0214_MK_JAK2_2X_R166t168_Enr_3p0_27_32v_120min	Mesocricetus auratus	Bone marrow	1	0303_0214_MK_JAK2_2X_R166t168_Enr_3p0_27_32v_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	0303_0214_MK_JAK2_2X_R166t168_Enr_3p0_27_32v_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
0303_0214_MK_WT_2X_R169t171_Enr_3p0_27_32v_120min	Mesocricetus auratus	Bone marrow	1	0303_0214_MK_WT_2X_R169t171_Enr_3p0_27_32v_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	0303_0214_MK_WT_2X_R169t171_Enr_3p0_27_32v_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
0220_0214_MK_WT_R160t162_Enr_2p5_27_32v_120min	Mesocricetus auratus	Bone marrow	1	0220_0214_MK_WT_R160t162_Enr_2p5_27_32v_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	0220_0214_MK_WT_R160t162_Enr_2p5_27_32v_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_0706_R278t280_MK_WT_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_0706_R278t280_MK_WT_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_0706_R278t280_MK_WT_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
0303_0214_MK_JAK2_2X_R157t159_Enr_3p0_27_32v_120min	Mesocricetus auratus	Bone marrow	1	0303_0214_MK_JAK2_2X_R157t159_Enr_3p0_27_32v_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	0303_0214_MK_JAK2_2X_R157t159_Enr_3p0_27_32v_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
112320_1104_R310t312_MK_WT_Enr_HCD60k_3p0_120min	Mesocricetus auratus	Bone marrow	1	112320_1104_R310t312_MK_WT_Enr_HCD60k_3p0_120min	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	112320_1104_R310t312_MK_WT_Enr_HCD60k_3p0_120min.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Bone marrow
