source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_11	Escherichia coli	cell	not available	1	not available	Ecoli_11_proteomics	proteomic profiling by mass spectrometry	11	QX1_21_0076.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_12	Escherichia coli	cell	not available	1	not available	Ecoli_12_proteomics	proteomic profiling by mass spectrometry	12	QX1_21_0088.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_13	Escherichia coli	cell	not available	1	not available	Ecoli_13_proteomics	proteomic profiling by mass spectrometry	13	QX1_21_0132.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_14	Escherichia coli	cell	not available	1	not available	Ecoli_14_proteomics	proteomic profiling by mass spectrometry	14	QX1_21_0094.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_15	Escherichia coli	cell	not available	1	not available	Ecoli_15_proteomics	proteomic profiling by mass spectrometry	15	QX1_21_0096.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_16	Escherichia coli	cell	not available	1	not available	Ecoli_16_proteomics	proteomic profiling by mass spectrometry	16	QX1_21_0112.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_17	Escherichia coli	cell	not available	1	not available	Ecoli_17_proteomics	proteomic profiling by mass spectrometry	17	QX1_21_0120.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_18	Escherichia coli	cell	not available	1	not available	Ecoli_18_proteomics	proteomic profiling by mass spectrometry	18	QX1_21_0086.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_19	Escherichia coli	cell	not available	1	not available	Ecoli_19_proteomics	proteomic profiling by mass spectrometry	19	QX1_21_0054.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_20	Escherichia coli	cell	not available	1	not available	Ecoli_20_proteomics	proteomic profiling by mass spectrometry	20	QX1_21_0130.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_21	Escherichia coli	cell	not available	1	not available	Ecoli_21_proteomics	proteomic profiling by mass spectrometry	21	QX1_21_0064.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_22	Escherichia coli	cell	not available	1	not available	Ecoli_22_proteomics	proteomic profiling by mass spectrometry	22	QX1_21_0050.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_23	Escherichia coli	cell	not available	1	not available	Ecoli_23_proteomics	proteomic profiling by mass spectrometry	23	QX1_21_0108.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_24	Escherichia coli	cell	not available	1	not available	Ecoli_24_proteomics	proteomic profiling by mass spectrometry	24	QX1_21_0082.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_25	Escherichia coli	cell	not available	1	not available	Ecoli_25_proteomics	proteomic profiling by mass spectrometry	25	QX1_21_0052.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_26	Escherichia coli	cell	not available	1	not available	Ecoli_26_proteomics	proteomic profiling by mass spectrometry	26	QX1_21_0116.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_27	Escherichia coli	cell	not available	1	not available	Ecoli_27_proteomics	proteomic profiling by mass spectrometry	27	QX1_21_0114.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_28	Escherichia coli	cell	not available	1	not available	Ecoli_28_proteomics	proteomic profiling by mass spectrometry	28	QX1_21_0124.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_29	Escherichia coli	cell	not available	1	not available	Ecoli_29_proteomics	proteomic profiling by mass spectrometry	29	QX1_21_0102.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_30	Escherichia coli	cell	not available	1	not available	Ecoli_30_proteomics	proteomic profiling by mass spectrometry	30	QX1_21_0118.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_31	Escherichia coli	cell	not available	1	not available	Ecoli_31_proteomics	proteomic profiling by mass spectrometry	31	QX1_21_0098.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_32	Escherichia coli	cell	not available	1	not available	Ecoli_32_proteomics	proteomic profiling by mass spectrometry	32	QX1_21_0048.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_33	Escherichia coli	cell	not available	1	not available	Ecoli_33_proteomics	proteomic profiling by mass spectrometry	33	QX1_21_0126.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_34	Escherichia coli	cell	not available	1	not available	Ecoli_34_proteomics	proteomic profiling by mass spectrometry	34	QX1_21_0100.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_35	Escherichia coli	cell	not available	1	not available	Ecoli_35_proteomics	proteomic profiling by mass spectrometry	35	QX1_21_0104.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
Ecoli_36	Escherichia coli	cell	not available	1	not available	Ecoli_36_proteomics	proteomic profiling by mass spectrometry	36	QX1_21_0062.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Deamidation (NQ); NT=Oxidation (M); NT=Phospho (STY)
