source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[sdrf template]
Ecoli_Aggregate_13	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	13	LL_Lisolet_191031_09.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	13	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_14	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	14	LL_Lisolet_191031_30.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	14	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_15	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	15	LL_Lisolet_191031_18.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	15	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_16	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	16	LL_Lisolet_191031_46.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	16	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_17	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	17	LL_Lisolet_191031_14.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	17	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_18	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	18	LL_Lisolet_191031_04.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	18	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_19	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	19	LL_Lisolet_191031_19.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	19	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_20	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	20	LL_Lisolet_191031_42.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	20	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_21	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	21	LL_Lisolet_191031_41.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	21	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_22	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	22	LL_Lisolet_191031_47.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	22	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_23	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	23	LL_Lisolet_191031_11.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	23	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_24	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	24	LL_Lisolet_191031_24.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	24	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_25	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	25	LL_Lisolet_191031_17.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	25	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_26	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	26	LL_Lisolet_191031_49.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	26	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_27	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	27	LL_Lisolet_191031_22.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	27	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_28	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	28	LL_Lisolet_191031_02.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	28	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_29	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	29	LL_Lisolet_191031_01.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	29	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_30	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	30	LL_Lisolet_191031_08.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	30	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_31	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	31	LL_Lisolet_191031_10.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	31	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_32	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	32	LL_Lisolet_191031_32.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	32	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_33	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	33	LL_Lisolet_191031_39.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	33	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_34	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	34	LL_Lisolet_191031_23.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	34	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_35	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	35	LL_Lisolet_191031_15.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	35	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_36	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	36	LL_Lisolet_191031_35.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	36	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_37	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	37	LL_Lisolet_191031_06.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	37	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_38	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	38	LL_Lisolet_191031_16.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	38	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_39	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	39	LL_Lisolet_191031_34.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	39	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_40	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	40	LL_Lisolet_191031_12.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	40	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_41	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	41	LL_Lisolet_191031_13.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	41	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_42	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	42	LL_Lisolet_191031_48.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	42	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_43	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	43	LL_Lisolet_191031_03.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	43	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_44	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	44	LL_Lisolet_191031_50.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	44	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_45	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	45	LL_Lisolet_191031_20.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	45	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_46	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	46	LL_Lisolet_191031_05.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	46	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_47	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	47	LL_Lisolet_191031_38.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	47	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_48	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	48	LL_Lisolet_191031_21.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	48	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_Aggregate_49	Escherichia coli	protein aggregates	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	49	LL_Lisolet_191031_44.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	label free sample	49	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
