source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
BB_Rumen_A4_10L_03	BB_Rumen_A4_10L_03	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_10L_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_10L_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A4_10M_02.msf	BB_Rumen_A4_10M_02.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_10M_02.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_10M_02.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A4_10M_03	BB_Rumen_A4_10M_03	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_10M_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_10M_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A4_20M_01	BB_Rumen_A4_20M_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_20M_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_20M_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A4_20M_02.msf	BB_Rumen_A4_20M_02.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_20M_02.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_20M_02.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A4_40M_01	BB_Rumen_A4_40M_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_40M_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_40M_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A4_40M_02.msf	BB_Rumen_A4_40M_02.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A4_40M_02.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A4_40M_02.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A5_10L_02	BB_Rumen_A5_10L_02	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A5_10L_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A5_10L_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A5_10L_03	BB_Rumen_A5_10L_03	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A5_10L_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A5_10L_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A5_10M_01.msf	BB_Rumen_A5_10M_01.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A5_10M_01.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A5_10M_01.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A5_20M_01	BB_Rumen_A5_20M_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A5_20M_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A5_20M_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A5_40M_01	BB_Rumen_A5_40M_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A5_40M_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A5_40M_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
BB_Rumen_A5_40M_03	BB_Rumen_A5_40M_03	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	BB_Rumen_A5_40M_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	BB_Rumen_A5_40M_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0004-RF2_Bottle_25_SP_Batch1_noBE	noBE_0004-RF2_Bottle_25_SP_Batch1_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0004-RF2_Bottle_25_SP_Batch1_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0004-RF2_Bottle_25_SP_Batch1_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0005-RF2_Bottle_26_SP_Batch1_noBE.msf	noBE_0005-RF2_Bottle_26_SP_Batch1_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0005-RF2_Bottle_26_SP_Batch1_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0005-RF2_Bottle_26_SP_Batch1_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0008-RF3_Bottle_47_SP_Batch1_noBE.msf	noBE_0008-RF3_Bottle_47_SP_Batch1_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0008-RF3_Bottle_47_SP_Batch1_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0008-RF3_Bottle_47_SP_Batch1_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0012-RF1_Bottle_6_SP_Batch1_noBE	noBE_0012-RF1_Bottle_6_SP_Batch1_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0012-RF1_Bottle_6_SP_Batch1_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0012-RF1_Bottle_6_SP_Batch1_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0015-RF2_Bottle_27_SP_Batch1_noBE	noBE_0015-RF2_Bottle_27_SP_Batch1_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0015-RF2_Bottle_27_SP_Batch1_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0015-RF2_Bottle_27_SP_Batch1_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0016-RF3_Bottle_46_SP_Batch1_noBE	noBE_0016-RF3_Bottle_46_SP_Batch1_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0016-RF3_Bottle_46_SP_Batch1_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0016-RF3_Bottle_46_SP_Batch1_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0017-RF3_Bottle_47_SP_Batch1_noBE.msf	noBE_0017-RF3_Bottle_47_SP_Batch1_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0017-RF3_Bottle_47_SP_Batch1_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0017-RF3_Bottle_47_SP_Batch1_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0019-RF1_Bottle_4_SP_Batch1_noBE.msf	noBE_0019-RF1_Bottle_4_SP_Batch1_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0019-RF1_Bottle_4_SP_Batch1_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0019-RF1_Bottle_4_SP_Batch1_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0020-RF1_Bottle_5_SP_Batch1_noBE	noBE_0020-RF1_Bottle_5_SP_Batch1_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0020-RF1_Bottle_5_SP_Batch1_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0020-RF1_Bottle_5_SP_Batch1_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0022-RF2_Bottle_25_SP_Batch1_noBE.msf	noBE_0022-RF2_Bottle_25_SP_Batch1_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0022-RF2_Bottle_25_SP_Batch1_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0022-RF2_Bottle_25_SP_Batch1_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0022-RF2_Bottle_25_SP_Batch1_noBE	noBE_0022-RF2_Bottle_25_SP_Batch1_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0022-RF2_Bottle_25_SP_Batch1_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0022-RF2_Bottle_25_SP_Batch1_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0023-RF2_Bottle_26_SP_Batch1_noBE.msf	noBE_0023-RF2_Bottle_26_SP_Batch1_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0023-RF2_Bottle_26_SP_Batch1_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0023-RF2_Bottle_26_SP_Batch1_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0025-RF3_Bottle_46_SP_Batch2_noBE	noBE_0025-RF3_Bottle_46_SP_Batch2_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0025-RF3_Bottle_46_SP_Batch2_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0025-RF3_Bottle_46_SP_Batch2_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0026-RF3_Bottle_47_SP_Batch2_noBE	noBE_0026-RF3_Bottle_47_SP_Batch2_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0026-RF3_Bottle_47_SP_Batch2_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0026-RF3_Bottle_47_SP_Batch2_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0027-RF3_Bottle_48_SP_Batch2_noBE	noBE_0027-RF3_Bottle_48_SP_Batch2_noBE	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0027-RF3_Bottle_48_SP_Batch2_noBE	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0027-RF3_Bottle_48_SP_Batch2_noBE.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0030-RF1_Bottle_6_SP_Batch2_noBE.msf	noBE_0030-RF1_Bottle_6_SP_Batch2_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0030-RF1_Bottle_6_SP_Batch2_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0030-RF1_Bottle_6_SP_Batch2_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
noBE_0031-RF2_Bottle_25_SP_Batch2_noBE.msf	noBE_0031-RF2_Bottle_25_SP_Batch2_noBE.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	noBE_0031-RF2_Bottle_25_SP_Batch2_noBE.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	noBE_0031-RF2_Bottle_25_SP_Batch2_noBE.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
