source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
2014_Sept_08_BeringSea37.pep.xml	2014_Sept_08_BeringSea37.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea37.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea37.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea37	2014_Sept_08_BeringSea37	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea37	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea38.pep.xml	2014_Sept_08_BeringSea38.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea38.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea38.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea38	2014_Sept_08_BeringSea38	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea39.pep.xml	2014_Sept_08_BeringSea39.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea39.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea39.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea39	2014_Sept_08_BeringSea39	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea39	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea39.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea42.pep.xml	2014_Sept_08_BeringSea42.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea42.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea42.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea42	2014_Sept_08_BeringSea42	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea42	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea42.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea43.pep.xml	2014_Sept_08_BeringSea43.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea43.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea43.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea43	2014_Sept_08_BeringSea43	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea43	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea48.pep.xml	2014_Sept_08_BeringSea48.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea48.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea48.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea48	2014_Sept_08_BeringSea48	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea48	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea49.pep.xml	2014_Sept_08_BeringSea49.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea49.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea49.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea49	2014_Sept_08_BeringSea49	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea49	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea49.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea50.pep.xml	2014_Sept_08_BeringSea50.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea50.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea50.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea50	2014_Sept_08_BeringSea50	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea50	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea51.pep.xml	2014_Sept_08_BeringSea51.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea51.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea51.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea51	2014_Sept_08_BeringSea51	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea51	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea54.pep.xml	2014_Sept_08_BeringSea54.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea54.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea54.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea54	2014_Sept_08_BeringSea54	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea54	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2014_Sept_08_BeringSea55.pep.xml	2014_Sept_08_BeringSea55.pep.xml	Marine metagenome	not available	not applicable	not available	Functional_Response_of_Polar_Bacterial_Communities_under_Variable_Organic_Inputs_Revealed_with_Metaproteomic_16S_rRNA_and_Organic_Compositional_Analysis	not available	not available	not available	not available	not available	not available	1	2014_Sept_08_BeringSea55.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_Sept_08_BeringSea55.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
