source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
110714_P2_V2_BH_U1_1	110714_P2_V2_BH_U1_1	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_1.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_10	110714_P2_V2_BH_U1_10	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_10.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_11	110714_P2_V2_BH_U1_11	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_11.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_12	110714_P2_V2_BH_U1_12	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_12.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_2	110714_P2_V2_BH_U1_2	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_2.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_3	110714_P2_V2_BH_U1_3	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_3.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_4	110714_P2_V2_BH_U1_4	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_4.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_5	110714_P2_V2_BH_U1_5	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_5.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_6	110714_P2_V2_BH_U1_6	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_6.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
110714_P2_V2_BH_U1_7	110714_P2_V2_BH_U1_7	Homo sapiens	not available	not applicable	not available	A_Metaproteomics_Approach_to_Elucidate_Host_and_Pathogen_Protein_Expression_during_Catheter-Associated_Urinary_Tract_Infections	not available	not available	not available	not available	not available	not available	1	110714_P2_V2_BH_U1_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	110714_P2_V2_BH_U1_7.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
