source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Hela1ug_QC_Middle_DDA_150202_04	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DDA_150202_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DDA_150202_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_10Da_150226_02	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_10Da_150226_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_10Da_150226_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DDA_150207_02	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DDA_150207_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DDA_150207_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_20Da_150226_02	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_20Da_150226_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_20Da_150226_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_10Da_150226_01	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_10Da_150226_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_10Da_150226_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_5Da_150226_01	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_5Da_150226_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_5Da_150226_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_25Da_150226_03	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_25Da_150226_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_25Da_150226_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_15Da_150226_01	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_15Da_150226_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_15Da_150226_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_5Da_150226_03	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_5Da_150226_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_5Da_150226_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DDA_150226_02_150227032618	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DDA_150226_02_150227032618	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DDA_150226_02_150227032618.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DDA_150226_01_150227005127	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DDA_150226_01_150227005127	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DDA_150226_01_150227005127.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DIA_20Da_150226_03	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DIA_20Da_150226_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DIA_20Da_150226_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Hela1ug_QC_Middle_DDA_150226_03_150227060105	Homo sapiens	Cell culture	not available	not available	not available	1	Hela1ug_QC_Middle_DDA_150226_03_150227060105	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Hela1ug_QC_Middle_DDA_150226_03_150227060105.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
