source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_04_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_05	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_05_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_06	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_06_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_07	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_07_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_08	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_08_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_09	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_09_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_10	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_humanDB.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_humanDB.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_humanDB.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_10_humanDB.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_11	102214_SC_HEK293_25ug_HCD_FTMS_MS2_11	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_11	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
102214_SC_HEK293_25ug_HCD_FTMS_MS2_11_ComPIL.sqt	102214_SC_HEK293_25ug_HCD_FTMS_MS2_11_ComPIL.sqt	Homo sapiens	Early embryonic cell	not applicable	not available	HEK293_searched_with_UniProt_Human_and_ComPIL	Early embryonic cell	Early embryonic cell	not available	not available	not available	not available	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_11_ComPIL.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	102214_SC_HEK293_25ug_HCD_FTMS_MS2_11_ComPIL.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Early embryonic cell
