source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
jrudney_chenx096_070313_12873_781WS_18_33	jrudney_chenx096_070313_12873_781WS_18_33	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_070313_12873_781WS_18_33	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_070313_12873_781WS_18_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_070313_12873_781WS_20_35	jrudney_chenx096_070313_12873_781WS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_070313_12873_781WS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_070313_12873_781WS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_070313_12873_781WS_21_36	jrudney_chenx096_070313_12873_781WS_21_36	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_070313_12873_781WS_21_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_070313_12873_781WS_21_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_070313_12873_781WS_22_37	jrudney_chenx096_070313_12873_781WS_22_37	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_070313_12873_781WS_22_37	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_070313_12873_781WS_22_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_070313_12873_781WS_23_38	jrudney_chenx096_070313_12873_781WS_23_38	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_070313_12873_781WS_23_38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_070313_12873_781WS_23_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140106_13679_861NS_16_31	jrudney_chenx096_20140106_13679_861NS_16_31	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140106_13679_861NS_16_31	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140106_13679_861NS_16_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140106_13679_861NS_17_32	jrudney_chenx096_20140106_13679_861NS_17_32	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140106_13679_861NS_17_32	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140106_13679_861NS_17_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140106_13679_861NS_22_37	jrudney_chenx096_20140106_13679_861NS_22_37	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140106_13679_861NS_22_37	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140106_13679_861NS_22_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140107_13679_861WS_11_26	jrudney_chenx096_20140107_13679_861WS_11_26	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140107_13679_861WS_11_26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140107_13679_861WS_11_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140107_13679_861WS_22_37	jrudney_chenx096_20140107_13679_861WS_22_37	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140107_13679_861WS_22_37	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140107_13679_861WS_22_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140112_13665_733NS_11_26	jrudney_chenx096_20140112_13665_733NS_11_26	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140112_13665_733NS_11_26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140112_13665_733NS_11_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140112_13665_733NS_12_27	jrudney_chenx096_20140112_13665_733NS_12_27	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140112_13665_733NS_12_27	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140112_13665_733NS_12_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140221_13665_733NS_12_27	jrudney_chenx096_20140221_13665_733NS_12_27	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140221_13665_733NS_12_27	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140221_13665_733NS_12_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140221_13665_733NS_21_36	jrudney_chenx096_20140221_13665_733NS_21_36	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140221_13665_733NS_21_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140221_13665_733NS_21_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140221_13665_733NS_23_38	jrudney_chenx096_20140221_13665_733NS_23_38	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140221_13665_733NS_23_38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140221_13665_733NS_23_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140301_13666_733WS_19_34	jrudney_chenx096_20140301_13666_733WS_19_34	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140301_13666_733WS_19_34	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140301_13666_733WS_19_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140301_13666_733WS_21_36	jrudney_chenx096_20140301_13666_733WS_21_36	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140301_13666_733WS_21_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140301_13666_733WS_21_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140301_13666_733WS_23_38	jrudney_chenx096_20140301_13666_733WS_23_38	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140301_13666_733WS_23_38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140301_13666_733WS_23_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140603_14046_866WS_15_30	jrudney_chenx096_20140603_14046_866WS_15_30	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140603_14046_866WS_15_30	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140603_14046_866WS_15_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140603_14046_866WS_17_32	jrudney_chenx096_20140603_14046_866WS_17_32	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140603_14046_866WS_17_32	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140603_14046_866WS_17_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140603_14046_866WS_18_33	jrudney_chenx096_20140603_14046_866WS_18_33	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140603_14046_866WS_18_33	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140603_14046_866WS_18_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140603_14046_866WS_19_34	jrudney_chenx096_20140603_14046_866WS_19_34	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140603_14046_866WS_19_34	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140603_14046_866WS_19_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140603_14046_866WS_20_35	jrudney_chenx096_20140603_14046_866WS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140603_14046_866WS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140603_14046_866WS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
