source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4A_F4_1_6421	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4A_F4_1_6421	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4A_F4_1_6421.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4B_G4_1_6422	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4B_G4_1_6422	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4B_G4_1_6422.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4C_H4_1_6423	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4C_H4_1_6423	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample4C_H4_1_6423.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5A_E5_1_6425	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5A_E5_1_6425	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5A_E5_1_6425.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5Are_F5_1_6441	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5Are_F5_1_6441	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5Are_F5_1_6441.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5Are_F5_1_6450	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5Are_F5_1_6450	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample5Are_F5_1_6450.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6A_F6_1_6429	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6A_F6_1_6429	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6A_F6_1_6429.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6B_G6_1_6430	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6B_G6_1_6430	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6B_G6_1_6430.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6C_H6_1_6431	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6C_H6_1_6431	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample6C_H6_1_6431.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7A_F7_1_6433	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7A_F7_1_6433	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7A_F7_1_6433.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7B_G7_1_6434	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7B_G7_1_6434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7B_G7_1_6434.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7C_H7_1_6435	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7C_H7_1_6435	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample7C_H7_1_6435.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8A_F8_1_6437	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8A_F8_1_6437	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8A_F8_1_6437.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8B_G8_1_6438	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8B_G8_1_6438	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8B_G8_1_6438.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8C_H8_1_6439	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8C_H8_1_6439	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4160_Sample8C_H8_1_6439.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1A_E1_1_6507	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1A_E1_1_6507	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1A_E1_1_6507.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1B_F1_1_6508	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1B_F1_1_6508	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1B_F1_1_6508.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1Cre_D1_1_6539	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1Cre_D1_1_6539	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample1Cre_D1_1_6539.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2A_E2_1_6511	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2A_E2_1_6511	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2A_E2_1_6511.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2B_F2_1_6512	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2B_F2_1_6512	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2B_F2_1_6512.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2C_D2_1_6513	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2C_D2_1_6513	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample2C_D2_1_6513.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample3A_D3_1_6515	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample3A_D3_1_6515	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample3A_D3_1_6515.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample3C_F3_1_6517	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample3C_F3_1_6517	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample3C_F3_1_6517.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4A_D4_1_6519	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4A_D4_1_6519	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4A_D4_1_6519.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4B_E4_1_6520	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4B_E4_1_6520	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4B_E4_1_6520.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4C_F4_1_6521	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4C_F4_1_6521	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample4C_F4_1_6521.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5A_D5_1_6523	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5A_D5_1_6523	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5A_D5_1_6523.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
