source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
EcoliSample1	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis1	proteomic profiling by mass spectrometry	1	20190924_T2_054.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample2	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis2	proteomic profiling by mass spectrometry	2	20190924_T2_054_20191009081213.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample3	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis3	proteomic profiling by mass spectrometry	1	20190816_T1_055.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample4	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis4	proteomic profiling by mass spectrometry	1	20190816_T1_063.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample5	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis5	proteomic profiling by mass spectrometry	1	20190924_T2_037.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample6	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis6	proteomic profiling by mass spectrometry	1	20190816_T1_006.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample7	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis7	proteomic profiling by mass spectrometry	1	20190924_T2_039.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample8	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis8	proteomic profiling by mass spectrometry	1	20190816_T1_081.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample9	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis9	proteomic profiling by mass spectrometry	1	20190816_T1_026.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample10	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis10	proteomic profiling by mass spectrometry	1	20190924_T2_008.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample11	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis11	proteomic profiling by mass spectrometry	1	20190816_T1_032.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample12	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis12	proteomic profiling by mass spectrometry	1	20190924_T2_033.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample13	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis13	proteomic profiling by mass spectrometry	1	20190924_T2_004.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample14	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis14	proteomic profiling by mass spectrometry	1	20190924_T2_050.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample15	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis15	proteomic profiling by mass spectrometry	1	20190924_T2_042.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample16	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis16	proteomic profiling by mass spectrometry	1	20190816_T1_012.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample17	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis17	proteomic profiling by mass spectrometry	1	20190816_T1_066.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample18	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis18	proteomic profiling by mass spectrometry	1	20190924_T2_018.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample19	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis19	proteomic profiling by mass spectrometry	1	20190816_T1_059.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample20	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis20	proteomic profiling by mass spectrometry	1	20190816_T1_023.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample21	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis21	proteomic profiling by mass spectrometry	1	20190816_T1_019.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EcoliSample22	Escherichia coli	cell	not available	1	not available	ProteomicAnalysis22	proteomic profiling by mass spectrometry	1	20190816_T1_074.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=4800 proteomics analyzer;AC=MS:1000658	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
