source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
BH19	Parabacteroides johnsonii cl02t12c29	Not available	1	BH19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	BH19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA12a_72	Parabacteroides johnsonii cl02t12c29	Not available	1	FA12a_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA12a_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA11C	Parabacteroides johnsonii cl02t12c29	Not available	1	FA11C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA11C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FAB6b	Parabacteroides johnsonii cl02t12c29	Not available	1	FAB6b	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FAB6b.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
B3S	Parabacteroides johnsonii cl02t12c29	Not available	1	B3S	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	B3S.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
BH24_72	Parabacteroides johnsonii cl02t12c29	Not available	1	BH24_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	BH24_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
BH30_72	Parabacteroides johnsonii cl02t12c29	Not available	1	BH30_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	BH30_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA6	Parabacteroides johnsonii cl02t12c29	Not available	1	FA6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA3	Parabacteroides johnsonii cl02t12c29	Not available	1	FA3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA9	Parabacteroides johnsonii cl02t12c29	Not available	1	FA9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
F3S	Parabacteroides johnsonii cl02t12c29	Not available	1	F3S	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F3S.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
BH27b_72	Parabacteroides johnsonii cl02t12c29	Not available	1	BH27b_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	BH27b_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA10_72	Parabacteroides johnsonii cl02t12c29	Not available	1	FA10_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA10_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA9_72	Parabacteroides johnsonii cl02t12c29	Not available	1	FA9_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA9_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA14_72	Parabacteroides johnsonii cl02t12c29	Not available	1	FA14_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA14_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
BHB5	Parabacteroides johnsonii cl02t12c29	Not available	1	BHB5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	BHB5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FA19	Parabacteroides johnsonii cl02t12c29	Not available	1	FA19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FA19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
FAB3b	Parabacteroides johnsonii cl02t12c29	Not available	1	FAB3b	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	FAB3b.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
