source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
SurA_OmpX_DSBU_Trypsin_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurA_OmpX_DSBU_Trypsin_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpA_DSBU_Trypsin_GluC_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpA_DSBU_Trypsin_GluC_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurA_OmpA_DSBU_Trypsin_GluC_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurA_OmpA_DSBU_Trypsin_GluC_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpX_DSBU_Trypsin_GluC_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpX_DSBU_Trypsin_GluC_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurA_OmpX_DSBU_Trypsin_1	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurA_OmpX_DSBU_Trypsin_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpX_DSBU_Trypsin_1	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpX_DSBU_Trypsin_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpA_DSBU_Trypsin_1	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpA_DSBU_Trypsin_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpA_DSBU_Trypsin_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpA_DSBU_Trypsin_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpX_DSBU_Trypsin_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpX_DSBU_Trypsin_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
SurAPC2_OmpA_DSBU_Trypsin_GluC_1	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	SurAPC2_OmpA_DSBU_Trypsin_GluC_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available
