source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[depletion]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[acquisition date]	comment[ms1 scan range]	comment[ms2 scan range]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	comment[FAIMS compensation voltage]	factor value[DIA method]	factor value[FAIMS compensation voltage]	factor value[individual]
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250114_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01	proteomic profiling by mass spectrometry	10	20250114_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-14	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_A11_R01	proteomic profiling by mass spectrometry	11	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_A11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-15	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_B11_R01	proteomic profiling by mass spectrometry	12	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_B11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-15	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_C11_R01	proteomic profiling by mass spectrometry	13	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_C11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-15	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_D11_R01	proteomic profiling by mass spectrometry	14	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_D11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-15	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01	proteomic profiling by mass spectrometry	15	20250115_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-15	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_A11_R01	proteomic profiling by mass spectrometry	16	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_A11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-16	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_B11_R01	proteomic profiling by mass spectrometry	17	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_B11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-16	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_C11_R01	proteomic profiling by mass spectrometry	18	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_C11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-16	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_D11_R01	proteomic profiling by mass spectrometry	19	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_D11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-16	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01	proteomic profiling by mass spectrometry	20	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-16	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_A11_R01	proteomic profiling by mass spectrometry	21	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_A11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-17	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_B11_R01	proteomic profiling by mass spectrometry	22	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_B11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-17	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_C11_R01	proteomic profiling by mass spectrometry	23	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_C11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-17	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_D11_R01	proteomic profiling by mass spectrometry	24	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_D11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-17	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_NEAT_pooled_digest	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01	proteomic profiling by mass spectrometry	25	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT_RepAnaly_E11_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2025-01-17	380m/z-980m/z	150m/z-2000m/z	380	980	4	-40 V	4Th-7ms_380-980	-40 V	pooled
PXD062313_BMGF02_PCA_plasma	Homo sapiens	blood plasma	1	not available	not available	depletion	not available	not available	not available	not available	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R1_7715	proteomic profiling by mass spectrometry	1	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R1_7715.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	10 ppm	10 ppm	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2024-02-01	380m/z-800m/z	not available	380	800	4	-40 V	4Th-7ms_380-800	-40 V	not available
PXD062313_BMGF02_PCA_plasma	Homo sapiens	blood plasma	1	not available	not available	depletion	not available	not available	not available	not available	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R2_7716	proteomic profiling by mass spectrometry	2	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R2_7716.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	10 ppm	10 ppm	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2024-02-01	380m/z-800m/z	not available	380	800	4	-40 V	4Th-7ms_380-800	-40 V	not available
PXD062313_BMGF02_PCA_plasma	Homo sapiens	blood plasma	1	not available	not available	depletion	not available	not available	not available	not available	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R3_7717	proteomic profiling by mass spectrometry	3	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R3_7717.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	10 ppm	10 ppm	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2024-02-01	380m/z-800m/z	not available	380	800	4	-40 V	4Th-7ms_380-800	-40 V	not available
PXD062313_BMGF02_PCA_plasma	Homo sapiens	blood plasma	1	not available	not available	depletion	not available	not available	not available	not available	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R4_7718	proteomic profiling by mass spectrometry	4	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R4_7718.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	10 ppm	10 ppm	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2024-02-01	380m/z-800m/z	not available	380	800	4	-40 V	4Th-7ms_380-800	-40 V	not available
PXD062313_BMGF02_PCA_plasma	Homo sapiens	blood plasma	1	not available	not available	depletion	not available	not available	not available	not available	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R5_7719	proteomic profiling by mass spectrometry	5	20240201_OA2_ViAl_SA_FAIMS40_IO8_A556_BMGF02-20240121_PCA_100SPD_4Th-7ms_380-800_R5_7719.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	10 ppm	10 ppm	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	2024-02-01	380m/z-800m/z	not available	380	800	4	-40 V	4Th-7ms_380-800	-40 V	not available
