source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
GL_20160823_BVoleHeavyLeu_20GluC_Trypsin	Myodes glareolus	Urine	1	GL_20160823_BVoleHeavyLeu_20GluC_Trypsin	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	GL_20160823_BVoleHeavyLeu_20GluC_Trypsin.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
JU_040713_BankVole2LysC	Myodes glareolus	Urine	1	JU_040713_BankVole2LysC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	JU_040713_BankVole2LysC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
GL_20160823_BVoleHeavyLeu_17Trypsin	Myodes glareolus	Urine	1	GL_20160823_BVoleHeavyLeu_17Trypsin	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	GL_20160823_BVoleHeavyLeu_17Trypsin.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
GL_20160823_BVoleHeavyLeu_18Trypsin	Myodes glareolus	Urine	1	GL_20160823_BVoleHeavyLeu_18Trypsin	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	GL_20160823_BVoleHeavyLeu_18Trypsin.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
JU_040713_BankVole2GluC	Myodes glareolus	Urine	1	JU_040713_BankVole2GluC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	JU_040713_BankVole2GluC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
JU_040713_BankVole2Try	Myodes glareolus	Urine	1	JU_040713_BankVole2Try	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	JU_040713_BankVole2Try.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
JU_040713_BankVole1LysC	Myodes glareolus	Urine	1	JU_040713_BankVole1LysC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	JU_040713_BankVole1LysC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
GL_20160823_BVoleHeavyLeu_19GluC_Trypsin	Myodes glareolus	Urine	1	GL_20160823_BVoleHeavyLeu_19GluC_Trypsin	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	GL_20160823_BVoleHeavyLeu_19GluC_Trypsin.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
JU_040713_BankVole1GluC	Myodes glareolus	Urine	1	JU_040713_BankVole1GluC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	JU_040713_BankVole1GluC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
GL_20160823_BVoleHeavyLeu_19Trypsin	Myodes glareolus	Urine	1	GL_20160823_BVoleHeavyLeu_19Trypsin	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	GL_20160823_BVoleHeavyLeu_19Trypsin.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
GL_20160823_BVoleHeavyLeu_17GluC_Trypsin	Myodes glareolus	Urine	1	GL_20160823_BVoleHeavyLeu_17GluC_Trypsin	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	GL_20160823_BVoleHeavyLeu_17GluC_Trypsin.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
JU_040713_BankVole1Try	Myodes glareolus	Urine	1	JU_040713_BankVole1Try	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	JU_040713_BankVole1Try.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Urine
