source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
CLIO_007_1_17_800m.mzid_CLIO_007_1_17_800m.pride	CLIO_007_1_17_800m.mzid_CLIO_007_1_17_800m.pride	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_17_800m.mzid_CLIO_007_1_17_800m.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_17_800m.mzid_CLIO_007_1_17_800m.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_17_800m	CLIO_007_1_17_800m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_17_800m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_17_800m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m	CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m.pride	CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m.pride	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_1_20m.mzid_CLIO_007_1_1_20m.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_1_20m	CLIO_007_1_1_20m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_1_20m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_1_20m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m	CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m.pride	CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m.pride	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_3_60m.mzid_CLIO_007_1_3_60m.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_3_60m	CLIO_007_1_3_60m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_3_60m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_3_60m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m	CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m.pride	CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m.pride	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_5_80m.mzid_CLIO_007_1_5_80m.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_5_80m	CLIO_007_1_5_80m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_5_80m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_5_80m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m	CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m.pride	CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m.pride	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_7_120m.mzid_CLIO_007_1_7_120m.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_7_120m	CLIO_007_1_7_120m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_7_120m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_7_120m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m	CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m.pride	CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m.pride	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_9_175m.mzid_CLIO_007_1_9_175m.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
CLIO_007_1_9_175m	CLIO_007_1_9_175m	marine metagenome	Bacterial protein	not applicable	Disease free	Revealing_ocean_biochemical_structure_using_a_robotic_profiling_vehicle_Clio	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	CLIO_007_1_9_175m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	CLIO_007_1_9_175m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Bacterial protein
