source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220711_PHCOQEHF_PC992-Dowen_4	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_11	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_7	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_8	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_10	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_pooled2	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_pooled2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_pooled2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_2	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_15	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_9	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
20220711_PHCOQEHF_PC992-Dowen_6	Mus musculus	Fibroblast	not available	not available	1	20220711_PHCOQEHF_PC992-Dowen_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20220711_PHCOQEHF_PC992-Dowen_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Fibroblast
