source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
20160410_QEP2_FBU_NC_RNAlib_P2A1_for_160410205005	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A1_for_160410205005	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A1_for_160410205005.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A1_rev	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A1_rev	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A1_rev.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A2_for	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A2_for	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A2_for.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A2_rev	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A2_rev	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A2_rev.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A3_for	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A3_for	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A3_for.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A3_rev	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A3_rev	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A3_rev.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A4_for	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A4_for	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A4_for.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160410_QEP2_FBU_NC_RNAlib_P2A4_rev	Saccharomyces cerevisiae	not available	not available	1	20160410_QEP2_FBU_NC_RNAlib_P2A4_rev	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160410_QEP2_FBU_NC_RNAlib_P2A4_rev.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160420_QEP2_FBU_NC_RNAlib_P2A5_for	Saccharomyces cerevisiae	not available	not available	1	20160420_QEP2_FBU_NC_RNAlib_P2A5_for	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160420_QEP2_FBU_NC_RNAlib_P2A5_for.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20160420_QEP2_FBU_NC_RNAlib_P2A5_rev	Saccharomyces cerevisiae	not available	not available	1	20160420_QEP2_FBU_NC_RNAlib_P2A5_rev	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20160420_QEP2_FBU_NC_RNAlib_P2A5_rev.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
