source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
P1301230009_9	P1301230009_9	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230009_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230009_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_1	P1301230011_1	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_10	P1301230011_10	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_2	P1301230011_2	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_3	P1301230011_3	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_4	P1301230011_4	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_5	P1301230011_5	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_6	P1301230011_6	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_7	P1301230011_7	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_8	P1301230011_8	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P1301230011_9	P1301230011_9	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P1301230011_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P1301230011_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_1	P130123_0003and0004_1	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_10	P130123_0003and0004_10	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_2	P130123_0003and0004_2	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_3	P130123_0003and0004_3	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_4	P130123_0003and0004_4	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_5	P130123_0003and0004_5	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_6	P130123_0003and0004_6	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_7	P130123_0003and0004_7	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0003and0004_8	P130123_0003and0004_8	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
