source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
150626_QEp_AR_11-A1-P1	150626_QEp_AR_11-A1-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150626_QEp_AR_11-A1-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150626_QEp_AR_11-A1-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150626_QEp_AR_11-A1-P5	150626_QEp_AR_11-A1-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150626_QEp_AR_11-A1-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150626_QEp_AR_11-A1-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150628_QEp_AR_11-B2-P1	150628_QEp_AR_11-B2-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150628_QEp_AR_11-B2-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150628_QEp_AR_11-B2-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-A1-P1	150808_QEp_AR_01-A1-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-A1-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-A1-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-A1-P5	150808_QEp_AR_01-A1-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-A1-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-A1-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-B2-P1	150808_QEp_AR_01-B2-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-B2-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-B2-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-B2-P5	150808_QEp_AR_01-B2-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-B2-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-B2-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-C3-P1	150808_QEp_AR_01-C3-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-C3-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-C3-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-C3-P5	150808_QEp_AR_01-C3-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-C3-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-C3-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-D4-P1	150808_QEp_AR_01-D4-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-D4-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-D4-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_01-D4-P5	150808_QEp_AR_01-D4-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_01-D4-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_01-D4-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-A1-P1	150808_QEp_AR_02-A1-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-A1-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-A1-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-A1-P5	150808_QEp_AR_02-A1-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-A1-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-A1-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-B2-P1	150808_QEp_AR_02-B2-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-B2-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-B2-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-B2-P5	150808_QEp_AR_02-B2-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-B2-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-B2-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-C3-P1	150808_QEp_AR_02-C3-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-C3-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-C3-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-C3-P5	150808_QEp_AR_02-C3-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-C3-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-C3-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-D4-P1	150808_QEp_AR_02-D4-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-D4-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-D4-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150808_QEp_AR_02-D4-P5	150808_QEp_AR_02-D4-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150808_QEp_AR_02-D4-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150808_QEp_AR_02-D4-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150813_QEp_AR_03-A4-P1	150813_QEp_AR_03-A4-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150813_QEp_AR_03-A4-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150813_QEp_AR_03-A4-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150813_QEp_AR_03-A4-P5	150813_QEp_AR_03-A4-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150813_QEp_AR_03-A4-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150813_QEp_AR_03-A4-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150813_QEp_AR_03-B1-P1	150813_QEp_AR_03-B1-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150813_QEp_AR_03-B1-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150813_QEp_AR_03-B1-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150813_QEp_AR_03-B1-P5	150813_QEp_AR_03-B1-P5	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150813_QEp_AR_03-B1-P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150813_QEp_AR_03-B1-P5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
150813_QEp_AR_03-C2-P1	150813_QEp_AR_03-C2-P1	Homo sapiens	not available	not applicable	not available	Impact_of_different_oral_treatments_on_the_composition_of_the_supragingival_plaque_microbiome	not available	not available	not available	not available	not available	not available	1	150813_QEp_AR_03-C2-P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	150813_QEp_AR_03-C2-P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
