source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
2018_March_5_UWPRQE_HatchMicro_01.pep.xml	2018_March_5_UWPRQE_HatchMicro_01.pep.xml	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_01.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_01.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_01	2018_March_5_UWPRQE_HatchMicro_01	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_03.pep.xml	2018_March_5_UWPRQE_HatchMicro_03.pep.xml	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_03.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_03.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_03	2018_March_5_UWPRQE_HatchMicro_03	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_04.pep.xml	2018_March_5_UWPRQE_HatchMicro_04.pep.xml	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_04.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_04.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_04	2018_March_5_UWPRQE_HatchMicro_04	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_05.pep.xml	2018_March_5_UWPRQE_HatchMicro_05.pep.xml	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_05.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_05.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_05	2018_March_5_UWPRQE_HatchMicro_05	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_06.pep.xml	2018_March_5_UWPRQE_HatchMicro_06.pep.xml	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_06.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_06.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2018_March_5_UWPRQE_HatchMicro_06	2018_March_5_UWPRQE_HatchMicro_06	Marine metagenome	not available	not applicable	not available	Washington_state_shellfish_hatchery_microbiome	not available	not available	not available	not available	not available	not available	1	2018_March_5_UWPRQE_HatchMicro_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	1	1	2018_March_5_UWPRQE_HatchMicro_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
