source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
FL1270_MSQ2015_20201006_ZLiang_1_beads_1	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_1_beads_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_1_beads_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_11_Nig-60_1	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_11_Nig-60_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_11_Nig-60_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_5_Ctrl_2	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_5_Ctrl_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_5_Ctrl_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_2_beads_2	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_2_beads_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_2_beads_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_10_Nig-30_1	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_10_Nig-30_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_10_Nig-30_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_6_Ctrl_3	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_6_Ctrl_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_6_Ctrl_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_7_Nig-90_1	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_7_Nig-90_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_7_Nig-90_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_8_Nig-90_2	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_8_Nig-90_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_8_Nig-90_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_9_Nig-90_3	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_9_Nig-90_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_9_Nig-90_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
FL1270_MSQ2015_20201006_ZLiang_3_beads_3	Homo sapiens	Kidney	not available	not available	not available	1	FL1270_MSQ2015_20201006_ZLiang_3_beads_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1270_MSQ2015_20201006_ZLiang_3_beads_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Kidney
