source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
b026p081_SCR3	Saccharomyces cerevisiae	Not available	1	b026p081_SCR3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_SCR3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_DN2	Saccharomyces cerevisiae	Not available	1	b026p081_DN2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_DN2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_N3	Saccharomyces cerevisiae	Not available	1	b026p081_N3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_N3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_SCR2	Saccharomyces cerevisiae	Not available	1	b026p081_SCR2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_SCR2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_N2	Saccharomyces cerevisiae	Not available	1	b026p081_N2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_N2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_WT2	Saccharomyces cerevisiae	Not available	1	b026p081_WT2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_WT2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_WT1	Saccharomyces cerevisiae	Not available	1	b026p081_WT1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_WT1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_N1	Saccharomyces cerevisiae	Not available	1	b026p081_N1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_N1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_WT3	Saccharomyces cerevisiae	Not available	1	b026p081_WT3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_WT3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_SCR1	Saccharomyces cerevisiae	Not available	1	b026p081_SCR1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_SCR1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_DN1	Saccharomyces cerevisiae	Not available	1	b026p081_DN1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_DN1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
b026p081_DN3	Saccharomyces cerevisiae	Not available	1	b026p081_DN3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	b026p081_DN3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
