source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[material type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[culture medium]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
sample_1	homo sapiens	blood	T cell	1	t-cell acute lymphoblastic leukemia	cell line	European ancestry	14Y	male	Jurkat	CVCL_0065	Jurkat	Roswell Park Memorial Institute 1640 Medium	anti-CD3_IP-NPGPx_1.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD017046/anti-CD3_IP-NPGPx_1.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=SDS PAGE;AC=PRIDE:0000568	10 ppm	0.6 Da	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=variable;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=K;PP=Anywhere	NT=GG;AC=UNIMOD:121;MT=variable;TA=K;PP=Anywhere	NT=LRGG;AC=UNIMOD:535;MT=variable;TA=K;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=ST;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=Y;PP=Anywhere
sample_1	homo sapiens	blood	T cell	1	t-cell acute lymphoblastic leukemia	cell line	European ancestry	14Y	male	Jurkat	CVCL_0065	Jurkat	Roswell Park Memorial Institute 1640 Medium	anti-CD3_IP-NPGPx_2.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD017046/anti-CD3_IP-NPGPx_2.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	label free sample	2	NT=SDS PAGE;AC=PRIDE:0000568	10 ppm	0.6 Da	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=variable;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=K;PP=Anywhere	NT=GG;AC=UNIMOD:121;MT=variable;TA=K;PP=Anywhere	NT=LRGG;AC=UNIMOD:535;MT=variable;TA=K;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=ST;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=Y;PP=Anywhere
sample_1	homo sapiens	blood	T cell	1	t-cell acute lymphoblastic leukemia	cell line	European ancestry	14Y	male	Jurkat	CVCL_0065	Jurkat	Roswell Park Memorial Institute 1640 Medium	anti-CD3_IP-NPGPx_3.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD017046/anti-CD3_IP-NPGPx_3.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	label free sample	3	NT=SDS PAGE;AC=PRIDE:0000568	10 ppm	0.6 Da	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=variable;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=K;PP=Anywhere	NT=GG;AC=UNIMOD:121;MT=variable;TA=K;PP=Anywhere	NT=LRGG;AC=UNIMOD:535;MT=variable;TA=K;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=ST;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=Y;PP=Anywhere
sample_1	homo sapiens	blood	T cell	1	t-cell acute lymphoblastic leukemia	cell line	European ancestry	14Y	male	Jurkat	CVCL_0065	Jurkat	Roswell Park Memorial Institute 1640 Medium	anti-CD3_IP-NPGPx_4.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD017046/anti-CD3_IP-NPGPx_4.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	label free sample	4	NT=SDS PAGE;AC=PRIDE:0000568	10 ppm	0.6 Da	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=variable;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=K;PP=Anywhere	NT=GG;AC=UNIMOD:121;MT=variable;TA=K;PP=Anywhere	NT=LRGG;AC=UNIMOD:535;MT=variable;TA=K;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=ST;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=Y;PP=Anywhere
sample_1	homo sapiens	blood	T cell	1	t-cell acute lymphoblastic leukemia	cell line	European ancestry	14Y	male	Jurkat	CVCL_0065	Jurkat	Roswell Park Memorial Institute 1640 Medium	anti-CD3_IP-NPGPx_5.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD017046/anti-CD3_IP-NPGPx_5.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	label free sample	5	NT=SDS PAGE;AC=PRIDE:0000568	10 ppm	0.6 Da	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=variable;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=K;PP=Anywhere	NT=GG;AC=UNIMOD:121;MT=variable;TA=K;PP=Anywhere	NT=LRGG;AC=UNIMOD:535;MT=variable;TA=K;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=ST;PP=Anywhere	NT=Phospho;AC=UNIMOD:21;MT=variable;TA=Y;PP=Anywhere
