source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Syncho_iTRAQ_S1_01_20Jan13_Lynx_13-01-01	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_01_20Jan13_Lynx_13-01-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_01_20Jan13_Lynx_13-01-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S1_10_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_10_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_10_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S1_09_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_09_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_09_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S2_04_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S2_04_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S2_04_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S1_03_18Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_03_18Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_03_18Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S2_05_18Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S2_05_18Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S2_05_18Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S1_05_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_05_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_05_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S1_08_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_08_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_08_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S2_03_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S2_03_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S2_03_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
Syncho_iTRAQ_S1_12_20Jan13_Lynx_13-01-02	Synechocystis sp. pcc 6803	Cell culture	1	Syncho_iTRAQ_S1_12_20Jan13_Lynx_13-01-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Syncho_iTRAQ_S1_12_20Jan13_Lynx_13-01-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
