source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[FILL]
MUP_10_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_10_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_10_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_11.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_11.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_11.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_11_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_11_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_11_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_12.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_12.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_12.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_12_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_12_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_12_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_13.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_13.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_13.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_13_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_13_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_13_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_19.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_19.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_19.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_19_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_19_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_19_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_1_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_1_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_1_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_20.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_20.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_20.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_20_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_20_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_20_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_21.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_21.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_21.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_21_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_21_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_21_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_22.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_22.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_22.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_22_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_22_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_22_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_23.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_23.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_23.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_23_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_23_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_23_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_24.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_24.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_24.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_24_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_24_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_24_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_25.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_25.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_25.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_25_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_25_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_25_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_26.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_26.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_26.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_26_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_26_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_26_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_27.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_27.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_27.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_27_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_27_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_27_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_28.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_28.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_28.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_28_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_28_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_28_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_29.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_29.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_29.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_29_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_29_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_29_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_2_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_2_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_2_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_30.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_30.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_30.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_30_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_30_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_30_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_31.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_31.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_31.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_31_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_31_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_31_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_3_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_3_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_3_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_4_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_4_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_4_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_5_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_5_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_5_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_6_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_6_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_6_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_7_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_7_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_7_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_8_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_8_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_8_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
MUP_9_SWATHa.wiff_centroid	Mus musculus	Urine	FILL:disease	FILL:biological replicate	MUP_9_SWATHa.wiff_centroid	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	MUP_9_SWATHa.wiff_centroid.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
