source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
ClP5_08092022_2	ClP5_08092022_2	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	ClP5_08092022_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ClP5_08092022_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
ClP6_08092022	ClP6_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	ClP6_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ClP6_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
G1_08092022_2	G1_08092022_2	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	G1_08092022_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	G1_08092022_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
G2_08092022	G2_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	G2_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	G2_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
G3_08092022	G3_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	G3_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	G3_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
G4_08092022	G4_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	G4_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	G4_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
G5_08092022	G5_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	G5_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	G5_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
G6_08092022	G6_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	G6_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	G6_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
P1_08092022	P1_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	P1_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P1_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
P2_08092022	P2_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	P2_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P2_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
P3_08092022	P3_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	P3_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P3_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
P4_08092022	P4_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	P4_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P4_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
P5_08092022	P5_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	P5_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P5_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
P6_08092022	P6_08092022	Rhodococcus opacus	freshwater	not applicable	not available	Quantitative_assessment_of_microbiomes_using_ultra-fast_MS_MS-free_metaproteomics_Rhodococcus_opacus_1CP	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	P6_08092022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P6_08092022.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
