source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
VELOS23970	Saccharomyces cerevisiae	Not available	1	VELOS23970	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS23970.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25239	Saccharomyces cerevisiae	Not available	1	VELOS25239	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25239.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25235	Saccharomyces cerevisiae	Not available	1	VELOS25235	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25235.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS23664	Saccharomyces cerevisiae	Not available	1	VELOS23664	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS23664.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS23982	Saccharomyces cerevisiae	Not available	1	VELOS23982	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS23982.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25408	Saccharomyces cerevisiae	Not available	1	VELOS25408	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25408.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25237	Saccharomyces cerevisiae	Not available	1	VELOS25237	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25237.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25414	Saccharomyces cerevisiae	Not available	1	VELOS25414	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25414.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25241	Saccharomyces cerevisiae	Not available	1	VELOS25241	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25241.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25251	Saccharomyces cerevisiae	Not available	1	VELOS25251	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25251.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
VELOS25422	Saccharomyces cerevisiae	Not available	1	VELOS25422	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	VELOS25422.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
