source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
CR_CS_Z_Sec_09_18Sep14_Samwise_14-02-16	CR_CS_Z_Sec_09_18Sep14_Samwise_14-02-16	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_CS_Z_Sec_09_18Sep14_Samwise_14-02-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_CS_Z_Sec_09_18Sep14_Samwise_14-02-16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_CS_Z_Sec_10_18Sep14_Samwise_14-08-01	CR_CS_Z_Sec_10_18Sep14_Samwise_14-08-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_CS_Z_Sec_10_18Sep14_Samwise_14-08-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_CS_Z_Sec_10_18Sep14_Samwise_14-08-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_CS_Z_Sec_11_18Sep14_Samwise_14-02-16	CR_CS_Z_Sec_11_18Sep14_Samwise_14-02-16	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_CS_Z_Sec_11_18Sep14_Samwise_14-02-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_CS_Z_Sec_11_18Sep14_Samwise_14-02-16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_MH_Sec_09_24Apr14_Samwise_13-07-17	CR_MH_Sec_09_24Apr14_Samwise_13-07-17	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_MH_Sec_09_24Apr14_Samwise_13-07-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_MH_Sec_09_24Apr14_Samwise_13-07-17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_MH_Sec_5hr_27Feb14_Samwise_13-07-17	CR_MH_Sec_5hr_27Feb14_Samwise_13-07-17	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_MH_Sec_5hr_27Feb14_Samwise_13-07-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_MH_Sec_5hr_27Feb14_Samwise_13-07-17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Y_FF1_01_05Nov14_Frodo_14-09-01	CR_RF_Y_FF1_01_05Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Y_FF1_01_05Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Y_FF1_01_05Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Y_FF1_03_15Nov14_Frodo_14-09-01	CR_RF_Y_FF1_03_15Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Y_FF1_03_15Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Y_FF1_03_15Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Y_LF1_02_11Oct14_Frodo_14-04-03	CR_RF_Y_LF1_02_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Y_LF1_02_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Y_LF1_02_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Y_LF1_06_11Oct14_Frodo_14-04-03	CR_RF_Y_LF1_06_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Y_LF1_06_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Y_LF1_06_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Y_LF1_09_27Oct14_Frodo_14-04-13	CR_RF_Y_LF1_09_27Oct14_Frodo_14-04-13	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Y_LF1_09_27Oct14_Frodo_14-04-13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Y_LF1_09_27Oct14_Frodo_14-04-13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_FF1_03_05Nov14_Frodo_14-09-01	CR_RF_Z_FF1_03_05Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_FF1_03_05Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_FF1_03_05Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_FF1_06_05Nov14_Frodo_14-09-01	CR_RF_Z_FF1_06_05Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_FF1_06_05Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_FF1_06_05Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_FF1_08_05Nov14_Frodo_14-09-01	CR_RF_Z_FF1_08_05Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_FF1_08_05Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_FF1_08_05Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_FF1_09_05Nov14_Frodo_14-09-01-rr	CR_RF_Z_FF1_09_05Nov14_Frodo_14-09-01-rr	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_FF1_09_05Nov14_Frodo_14-09-01-rr	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_FF1_09_05Nov14_Frodo_14-09-01-rr.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_LF1_03_11Oct14_Frodo_14-04-03	CR_RF_Z_LF1_03_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_LF1_03_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_LF1_03_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_LF1_05_11Oct14_Frodo_14-04-03	CR_RF_Z_LF1_05_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_LF1_05_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_LF1_05_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_LF1_06_11Oct14_Frodo_14-04-03	CR_RF_Z_LF1_06_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_LF1_06_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_LF1_06_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_LF1_07_11Oct14_Frodo_14-04-03	CR_RF_Z_LF1_07_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_LF1_07_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_LF1_07_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_RF_Z_LF1_11_11Oct14_Frodo_14-04-03	CR_RF_Z_LF1_11_11Oct14_Frodo_14-04-03	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_RF_Z_LF1_11_11Oct14_Frodo_14-04-03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_RF_Z_LF1_11_11Oct14_Frodo_14-04-03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_SW_No_PI_R1_4Mar13_Lynx_13-02-12	CR_SW_No_PI_R1_4Mar13_Lynx_13-02-12	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_SW_No_PI_R1_4Mar13_Lynx_13-02-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_SW_No_PI_R1_4Mar13_Lynx_13-02-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_SW_No_PI_R2_4Mar13_Lynx_13-02-12	CR_SW_No_PI_R2_4Mar13_Lynx_13-02-12	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_SW_No_PI_R2_4Mar13_Lynx_13-02-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_SW_No_PI_R2_4Mar13_Lynx_13-02-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_SW_Plus_PI_R1_4Mar13_Lynx_13-02-12	CR_SW_Plus_PI_R1_4Mar13_Lynx_13-02-12	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_SW_Plus_PI_R1_4Mar13_Lynx_13-02-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_SW_Plus_PI_R1_4Mar13_Lynx_13-02-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_SW_Plus_PI_R2_4Mar13_Lynx_13-02-12	CR_SW_Plus_PI_R2_4Mar13_Lynx_13-02-12	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_SW_Plus_PI_R2_4Mar13_Lynx_13-02-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_SW_Plus_PI_R2_4Mar13_Lynx_13-02-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_SW_Y_FF1_04_05Nov14_Frodo_14-09-01	CR_SW_Y_FF1_04_05Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_SW_Y_FF1_04_05Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_SW_Y_FF1_04_05Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
CR_SW_Y_FF1_06_05Nov14_Frodo_14-09-01	CR_SW_Y_FF1_06_05Nov14_Frodo_14-09-01	Neocallimastigomycetes	Rumen	not applicable	not available	Proteome_specialization_of_anaerobic_fungi_during_ruminal_degradation_of_recalcitrant_plant_fiber	Rumen	Rumen	not available	not available	not available	not available	1	CR_SW_Y_FF1_06_05Nov14_Frodo_14-09-01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CR_SW_Y_FF1_06_05Nov14_Frodo_14-09-01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Rumen
