source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PRIDE_Exp_Complete_Ac_29374.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29374.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29374.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29374.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29387.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29387.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29387.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29387.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29428.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29428.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29428.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29428.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29401.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29401.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29401.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29401.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29357.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29357.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29357.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29357.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29443.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29443.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29443.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29443.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29442.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29442.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29442.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29442.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29366.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29366.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29366.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29366.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29454.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29454.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29454.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29454.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29456.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29456.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29456.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29456.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29432.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29432.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29432.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29432.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29373.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29373.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29373.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29373.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29365.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29365.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29365.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29365.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29413.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29413.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29413.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29413.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29397.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29397.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29397.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29397.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29422.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29422.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29422.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29422.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29420.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29420.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29420.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29420.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29419.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29419.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29419.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29419.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29424.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29424.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29424.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29424.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29383.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29383.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29383.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29383.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29411.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29411.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29411.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29411.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29425.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29425.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29425.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29425.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29429.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29429.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29429.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29429.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29370.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29370.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29370.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29370.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29460.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29460.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29460.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29460.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29356.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29356.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29356.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29356.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29379.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29379.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29379.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29379.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29399.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29399.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29399.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29399.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29455.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29455.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29455.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29455.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29396.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29396.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29396.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29396.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29421.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29421.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29421.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29421.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29362.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29362.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29362.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29362.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29450.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29450.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29450.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29450.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29394.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29394.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29394.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29394.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29358.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29358.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29358.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29358.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29423.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29423.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29423.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29423.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
