source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20243102_100pgHeLa_240k_250ms_20Th_60ms_FAIMSCV-48_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_100pgHeLa_240k_250ms_20Th_60ms_FAIMSCV-48_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_100pgHeLa_240k_250ms_20Th_60ms_FAIMSCV-48_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_700pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_700pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_700pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_1000pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_1000pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_1000pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_250pgHeLa_240k_250ms_20Th_40ms_FAIMSCV-48_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_250pgHeLa_240k_250ms_20Th_40ms_FAIMSCV-48_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_250pgHeLa_240k_250ms_20Th_40ms_FAIMSCV-48_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_5000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_3	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_5000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_5000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_50pgHeLa_240k_250ms_20Th_80ms_FAIMSCV-48_3	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_50pgHeLa_240k_250ms_20Th_80ms_FAIMSCV-48_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_50pgHeLa_240k_250ms_20Th_80ms_FAIMSCV-48_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_10000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_10000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_10000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_700pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_700pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_700pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_50pgHeLa_240k_250ms_20Th_80ms_FAIMSCV-48_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_50pgHeLa_240k_250ms_20Th_80ms_FAIMSCV-48_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_50pgHeLa_240k_250ms_20Th_80ms_FAIMSCV-48_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_5000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_5000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_5000pgHeLa_240k_100ms_5Th_10ms_FAIMSCV-48_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_100pgHeLa_240k_250ms_20Th_60ms_FAIMSCV-48_3	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_100pgHeLa_240k_250ms_20Th_60ms_FAIMSCV-48_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_100pgHeLa_240k_250ms_20Th_60ms_FAIMSCV-48_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_250pgHeLa_240k_250ms_20Th_40ms_FAIMSCV-48_3	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_250pgHeLa_240k_250ms_20Th_40ms_FAIMSCV-48_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_250pgHeLa_240k_250ms_20Th_40ms_FAIMSCV-48_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20243102_1000pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_3	Homo sapiens	Epithelial cell	not available	not available	not available	1	20243102_1000pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20243102_1000pgHeLa_240k_100ms_10Th_20ms_FAIMSCV-48_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
