source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
R2G_BA3_Phe_2	Escherichia coli	not available	not available	1	not available	assay1	proteomic profiling by mass spectrometry	1	R2G_BA3_Phe_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
WT_BA3_Gly_1	Escherichia coli	not available	not available	1	not available	assay2	proteomic profiling by mass spectrometry	1	WT_BA3_Gly_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
WT_BA3_Leu_2	Escherichia coli	not available	not available	1	not available	assay3	proteomic profiling by mass spectrometry	1	WT_BA3_Leu_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
WT_BA3_Phe_3	Escherichia coli	not available	not available	1	not available	assay4	proteomic profiling by mass spectrometry	1	WT_BA3_Phe_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
WT_DHB_Gly_3	Escherichia coli	not available	not available	1	not available	assay5	proteomic profiling by mass spectrometry	1	WT_DHB_Gly_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
R2G_BA3_Leu_2	Escherichia coli	not available	not available	1	not available	assay6	proteomic profiling by mass spectrometry	1	R2G_BA3_Leu_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
WT_DHB_Gly_3_NoCatcher	Escherichia coli	not available	not available	1	not available	assay7	proteomic profiling by mass spectrometry	1	WT_DHB_Gly_3_NoCatcher.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EG_BA3_Leu_2	Escherichia coli	not available	not available	1	not available	assay8	proteomic profiling by mass spectrometry	1	EG_BA3_Leu_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
EG_BA3_Leu_3	Escherichia coli	not available	not available	1	not available	assay9	proteomic profiling by mass spectrometry	1	EG_BA3_Leu_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
WT_BA3_Phe_2	Escherichia coli	not available	not available	1	not available	assay10	proteomic profiling by mass spectrometry	1	WT_BA3_Phe_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	not applicable	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
