source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
190606_IH_PP_Portugal_TMT10_16frHpH_fr07	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr11	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr16	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr13	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr12	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr09	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr01	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr08	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr10	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
190606_IH_PP_Portugal_TMT10_16frHpH_fr02	Homo sapiens	Cell culture	not available	not available	not available	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	190606_IH_PP_Portugal_TMT10_16frHpH_fr02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
