source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_Bas60_1_1	Escherichia coli	cell	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_60-SHA-B_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas22_1_1	Escherichia coli	cell	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_22-SHA-B_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas22_2_1	Escherichia coli	cell	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_22-SHA-A_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas22_3_1	Escherichia coli	cell	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_22-dbind-A_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas60_2_1	Escherichia coli	cell	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_60-SHA-A_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas60_3_1	Escherichia coli	cell	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_60-dbind-C_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas60_4_1	Escherichia coli	cell	not available	4	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_60-SHA-C_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas22_4_1	Escherichia coli	cell	not available	4	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_22-dbind-C_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas60_5_1	Escherichia coli	cell	not available	5	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_60-dbind-B_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas22_5_1	Escherichia coli	cell	not available	5	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_22-dbind-B_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas60_6_1	Escherichia coli	cell	not available	6	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_60-dbind-A_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Bas22_6_1	Escherichia coli	cell	not available	6	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	HFX_RS_21381_22-SHA-C_23052024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
