source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
46.dat	46.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	46.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	46.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
46	46	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	46	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
48.dat	48.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	48.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	48.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
48	48	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	48	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
49.dat	49.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	49.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	49.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
49	49	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	49	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	49.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5.dat	5.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	5.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	5.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5	5	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
50.dat	50.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	50.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	50.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
50	50	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	50	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
51.dat	51.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	51.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	51.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
51	51	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	51	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
52.dat	52.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	52.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	52.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
52	52	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	52	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
53.dat	53.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	53.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	53.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
53	53	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	53	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
54.dat	54.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	54.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	54.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
54	54	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	54	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
55.dat	55.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	55.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	55.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
55	55	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	55	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
56.dat	56.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	56.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	56.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
56	56	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	56	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
57.dat	57.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	57.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	57.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
57	57	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	57	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	57.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
58.dat	58.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	58.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	58.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
58	58	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	58	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	58.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
60.dat	60.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	60.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	60.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
60	60	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	60	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	60.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
61.dat	61.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	61.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	61.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
61	61	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	61	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	61.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
62.dat	62.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	62.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	62.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
62	62	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	62	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	62.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
63.dat	63.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	63.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	63.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
63	63	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	63	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	63.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
64.dat	64.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	64.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	64.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
64	64	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	64	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	64.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
65.dat	65.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	65.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	65.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
65	65	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	65	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	65.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
67.dat	67.dat	Homo sapiens	not available	not applicable	not available	Dental_calculus_formation_rate_the_role_of_salivary_proteome_and_metaproteome	not available	not available	not available	not available	not available	not available	1	67.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	67.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
