source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	not available	not available	1	not available	Assay1	proteomic profiling by mass spectrometry	1	20160617_30_C_NSP_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	not available	not available	2	not available	Assay2	proteomic profiling by mass spectrometry	1	20160617_32_C_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Escherichia coli	not available	not available	3	not available	Assay3	proteomic profiling by mass spectrometry	1	20160617_28_C_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	not available	not available	1	not available	Assay4	proteomic profiling by mass spectrometry	2	20160617_35_NSP_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	not available	not available	1	not available	Assay5	proteomic profiling by mass spectrometry	2	20160617_36_C_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	not available	not available	2	not available	Assay6	proteomic profiling by mass spectrometry	2	20160617_33_C_NSP_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	not available	not available	3	not available	Assay7	proteomic profiling by mass spectrometry	2	20160617_37_NSP_NSP_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	not available	not available	2	not available	Assay8	proteomic profiling by mass spectrometry	2	20160617_27_NSP_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	not available	not available	3	not available	Assay9	proteomic profiling by mass spectrometry	2	20160617_25_C_NSP_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	not available	not available	2	not available	Assay10	proteomic profiling by mass spectrometry	2	20160617_31_NSP_NSP_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample11	Escherichia coli	not available	not available	1	not available	Assay11	proteomic profiling by mass spectrometry	2	20160617_38_NSP_NSP_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Escherichia coli	not available	not available	3	not available	Assay12	proteomic profiling by mass spectrometry	2	20160617_26_NSP_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collision dissociation	4.5 ppm	0.5 Da	not available	NT=ms-proteomics;VV=v1.1.0
