source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
20230113_jlb_AMacQueen_Wesleyan_samp10A_300ng_60min_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp10A_300ng_60min_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp10A_300ng_60min_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp10B_300ng_60min_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp10B_300ng_60min_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp10B_300ng_60min_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp15A_300ng_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp15A_300ng_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp15A_300ng_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp15B_300ng_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp15B_300ng_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp15B_300ng_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp1A_300ng_60min_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp1A_300ng_60min_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp1A_300ng_60min_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp1B_300ng_60min_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp1B_300ng_60min_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp1B_300ng_60min_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp21A_300ng_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp21A_300ng_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp21A_300ng_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp21B_300ng_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp21B_300ng_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp21B_300ng_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp2A_300ng_60min_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp2A_300ng_60min_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp2A_300ng_60min_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20230113_jlb_AMacQueen_Wesleyan_samp2B_300ng_60min_OTOThcd_Wat25cmBEH_1	Saccharomyces cerevisiae	not available	not available	1	20230113_jlb_AMacQueen_Wesleyan_samp2B_300ng_60min_OTOThcd_Wat25cmBEH_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20230113_jlb_AMacQueen_Wesleyan_samp2B_300ng_60min_OTOThcd_Wat25cmBEH_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
